Key,System name,School name,N Tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N Tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N Tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N Tested Science,Science: Mean Scale Score,Science: % Did not meet the standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N Tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Did not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
6220477,CARROLL COUNTY,WHITESBURG EL,66,823.89,18.2,60.6,21.2,81.8,66,823.58,15.2,62.1,22.7,84.8,66,823.53,25.8,43.9,30.3,74.2,66,828.14,27.3,37.9,34.8,72.7,66,818.94,25.8,54.5,19.7,74.2
6220605,CARROLL COUNTY,GLANTON HINDS,111,830.89,12.6,60.4,27.0,87.4,111,828.46,13.5,59.5,27.0,86.5,111,830.92,16.2,54.1,29.7,83.8,111,833.06,18.9,44.1,36.9,81.1,110,811.14,31.8,60.9,7.3,68.2
6220705,CARROLL COUNTY,VILLA RICA EL,90,829.89,16.7,56.7,26.7,83.3,90,827.29,17.8,52.2,30.0,82.2,90,830.09,21.1,47.8,31.1,78.9,90,836.86,17.8,41.1,41.1,82.2,90,826.32,20.0,53.3,26.7,80.0
6221054,CARROLL COUNTY,TEMPLE ELEMEN,140,824.51,16.4,64.3,19.3,83.6,140,819.80,21.4,57.9,20.7,78.6,140,826.34,27.1,45.7,27.1,72.9,140,828.86,22.1,43.6,34.3,77.9,140,805.57,42.9,50.7,6.4,57.1
6222050,CARROLL COUNTY,BOWDON ELEMEN,107,834.50,15.9,49.5,34.6,84.1,107,833.46,16.8,43.9,39.3,83.2,107,832.14,23.4,38.3,38.3,76.6,107,843.45,14.0,38.3,47.7,86.0,107,832.17,16.8,47.7,35.5,83.2
6225050,CARROLL COUNTY,CENTRAL ELEME,142,829.87,12.0,62.0,26.1,88.0,142,828.84,15.5,57.0,27.5,84.5,142,823.03,29.6,43.7,26.8,70.4,142,834.92,17.6,42.3,40.1,82.4,142,824.11,23.9,52.8,23.2,76.1
6225052,CARROLL COUNTY,SAND HILL ELE,114,834.94,3.5,62.3,34.2,96.5,114,826.98,13.2,61.4,25.4,86.8,114,831.69,18.4,46.5,35.1,81.6,114,847.97,11.4,31.6,57.0,88.6,114,820.99,21.9,59.6,18.4,78.1
6230103,CATOOSA COUNTY,BATTLEFIELD E,152,827.18,9.2,72.4,18.4,90.8,152,822.55,13.2,69.1,17.8,86.8,152,817.30,27.6,57.2,15.1,72.4,152,818.55,22.4,63.2,14.5,77.6,152,812.03,25.7,69.1,5.3,74.3
6230105,CATOOSA COUNTY,WOODSTATION E,75,831.19,8.0,66.7,25.3,92.0,75,829.47,10.7,69.3,20.0,89.3,75,832.64,16.0,52.0,32.0,84.0,75,840.49,8.0,49.3,42.7,92.0,75,815.76,18.7,76.0,5.3,81.3
6230185,CATOOSA COUNTY,TIGER CREEK E,86,828.33,17.4,54.7,27.9,82.6,86,828.23,16.3,57.0,26.7,83.7,86,827.98,19.8,48.8,31.4,80.2,86,819.58,19.8,61.6,18.6,80.2,86,809.19,29.1,66.3,4.7,70.9
6231050,CATOOSA COUNTY,BOYNTON ELEME,104,841.81,4.8,55.8,39.4,95.2,104,840.63,2.9,56.7,40.4,97.1,104,844.19,2.9,57.7,39.4,97.1,104,832.69,13.5,54.8,31.7,86.5,104,819.51,20.2,72.1,7.7,79.8
6231054,CATOOSA COUNTY,WEST SIDE ELE,96,816.34,24.0,63.5,12.5,76.0,96,816.44,25.0,62.5,12.5,75.0,96,807.99,45.8,39.6,14.6,54.2,96,816.70,38.5,37.5,24.0,61.5,95,801.92,48.4,48.4,3.2,51.6
6233050,CATOOSA COUNTY,CLOUD SPRINGS,62,830.60,14.5,56.5,29.0,85.5,62,827.26,16.1,59.7,24.2,83.9,62,823.85,27.4,41.9,30.6,72.6,62,819.85,25.8,50.0,24.2,74.2,62,809.66,30.6,67.7,1.6,69.4
6233052,CATOOSA COUNTY,RINGGOLD ELEM,165,834.37,6.1,64.2,29.7,93.9,165,830.74,8.5,64.2,27.3,91.5,165,830.32,21.8,50.3,27.9,78.2,165,835.28,10.9,53.3,35.8,89.1,165,820.18,19.4,67.3,13.3,80.6
6235050,CATOOSA COUNTY,GRAYSVILLE EL,90,842.07,5.6,53.3,41.1,94.4,90,832.49,11.1,57.8,31.1,88.9,90,835.27,15.6,46.7,37.8,84.4,90,839.89,10.0,51.1,38.9,90.0,90,827.07,20.0,52.2,27.8,80.0
6240199,CHARLTON COUNTY,FOLKSTON ELEM,129,816.84,23.3,63.6,13.2,76.7,129,812.09,31.8,57.4,10.9,68.2,129,808.96,43.4,45.7,10.9,56.6,129,808.40,42.6,45.0,12.4,57.4,129,799.30,54.3,41.1,4.7,45.7
6244050,CHARLTON COUNTY,ST GEORGE EL,31,823.42,12.9,71.0,16.1,87.1,31,820.52,9.7,80.6,9.7,90.3,31,816.48,35.5,51.6,12.9,64.5,31,828.06,29.0,41.9,29.0,71.0,31,813.48,35.5,58.1,6.5,64.5
6250107,CHATHAM COUNTY,UHS OF SAVANN,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--
6250191,CHATHAM COUNTY,EAST BROAD ST,68,815.59,30.9,54.4,14.7,69.1,68,816.41,25.0,63.2,11.8,75.0,68,803.59,47.1,41.2,11.8,52.9,68,808.31,42.6,45.6,11.8,57.4,68,803.06,39.7,57.4,2.9,60.3
6250192,CHATHAM COUNTY,GARRISON ELEM,49,815.82,18.4,75.5,6.1,81.6,49,812.67,18.4,79.6,2.0,81.6,49,803.82,44.9,49.0,6.1,55.1,49,797.39,53.1,42.9,4.1,46.9,49,792.98,63.3,36.7,0.0,36.7
6250193,CHATHAM COUNTY,ISLANDS ELEME,99,830.43,7.1,69.7,23.2,92.9,99,829.26,11.1,66.7,22.2,88.9,99,824.93,24.2,51.5,24.2,75.8,99,827.36,18.2,56.6,25.3,81.8,99,821.82,20.2,61.6,18.2,79.8
6250194,CHATHAM COUNTY,GEORGETOWN EL,94,836.46,12.8,47.9,39.4,87.2,94,830.19,17.0,48.9,34.0,83.0,95,830.15,24.2,45.3,30.5,75.8,95,834.85,23.2,34.7,42.1,76.8,94,819.39,28.7,54.3,17.0,71.3
6250197,CHATHAM COUNTY,GARDEN CITY E,95,818.75,25.3,54.7,20.0,74.7,95,818.75,23.2,57.9,18.9,76.8,95,804.98,40.0,52.6,7.4,60.0,94,805.28,39.4,47.9,12.8,60.6,94,801.23,48.9,50.0,1.1,51.1
6250200,CHATHAM COUNTY,W CHATHAM ELE,166,826.30,14.5,62.7,22.9,85.5,165,821.68,17.0,67.9,15.2,83.0,166,809.20,36.7,52.4,10.8,63.3,157,820.39,25.5,50.3,24.2,74.5,162,811.91,34.0,52.5,13.6,66.0
6250298,CHATHAM COUNTY,MARSHPOINT EL,133,841.73,4.5,57.1,38.3,95.5,133,843.53,3.8,54.9,41.4,96.2,133,845.62,9.0,42.1,48.9,91.0,133,852.94,6.0,34.6,59.4,94.0,133,838.30,9.0,54.9,36.1,91.0
6250300,CHATHAM COUNTY,SOUTHWEST ELE,140,829.31,8.6,69.3,22.1,91.4,140,820.33,14.3,70.7,15.0,85.7,140,829.57,22.9,49.3,27.9,77.1,140,817.40,29.3,54.3,16.4,70.7,140,812.00,31.4,60.0,8.6,68.6
6251052,CHATHAM COUNTY,BARTOW ELEMEN,102,810.87,31.4,58.8,9.8,68.6,102,810.27,32.4,60.8,6.9,67.6,102,799.72,53.9,37.3,8.8,46.1,102,803.58,49.0,39.2,11.8,51.0,102,796.03,64.7,30.4,4.9,35.3
6251056,CHATHAM COUNTY,GADSDEN ELEME,75,825.07,12.0,73.3,14.7,88.0,75,825.25,18.7,53.3,28.0,81.3,75,820.04,33.3,45.3,21.3,66.7,75,812.51,38.7,42.7,18.7,61.3,75,804.53,45.3,52.0,2.7,54.7
6251058,CHATHAM COUNTY,HEARD ELEMENT,107,833.50,12.1,55.1,32.7,87.9,107,833.16,12.1,56.1,31.8,87.9,107,822.52,27.1,47.7,25.2,72.9,106,828.73,30.2,34.0,35.8,69.8,106,815.24,35.8,46.2,17.9,64.2
6251060,CHATHAM COUNTY,HOWARD ELEMEN,101,849.79,3.0,45.5,51.5,97.0,101,847.91,1.0,50.5,48.5,99.0,103,844.68,14.6,36.9,48.5,85.4,103,858.81,5.8,32.0,62.1,94.2,101,843.13,4.0,54.5,41.6,96.0
6251070,CHATHAM COUNTY,WHITE BLUFF E,92,828.38,13.0,64.1,22.8,87.0,92,825.16,14.1,62.0,23.9,85.9,92,824.09,25.0,44.6,30.4,75.0,92,812.33,42.4,39.1,18.5,57.6,92,805.20,38.0,58.7,3.3,62.0
6252056,CHATHAM COUNTY,GOULD ELEMENT,95,829.74,14.7,57.9,27.4,85.3,95,820.94,17.9,66.3,15.8,82.1,95,815.11,35.8,48.4,15.8,64.2,95,817.96,32.6,37.9,29.5,67.4,95,809.99,33.7,58.9,7.4,66.3
6252062,CHATHAM COUNTY,LARGO TIBET E,99,830.53,11.1,65.7,23.2,88.9,99,820.03,17.2,69.7,13.1,82.8,99,814.46,33.3,50.5,16.2,66.7,99,819.39,32.3,42.4,25.3,67.7,99,811.47,32.3,60.6,7.1,67.7
6252068,CHATHAM COUNTY,SPENCER ELEME,51,816.08,33.3,49.0,17.6,66.7,51,811.33,35.3,54.9,9.8,64.7,51,794.29,54.9,39.2,5.9,45.1,51,814.43,35.3,37.3,27.5,64.7,51,800.37,47.1,51.0,2.0,52.9
6252069,CHATHAM COUNTY,THUNDERBOLT E,72,819.14,20.8,61.1,18.1,79.2,72,820.03,22.2,62.5,15.3,77.8,72,804.74,40.3,52.8,6.9,59.7,72,806.29,34.7,54.2,11.1,65.3,71,806.34,36.6,59.2,4.2,63.4
6253060,CHATHAM COUNTY,ISLE OF HOPE,76,822.82,21.1,61.8,17.1,78.9,76,821.28,17.1,69.7,13.2,82.9,76,816.05,34.2,42.1,23.7,65.8,76,819.08,31.6,39.5,28.9,68.4,76,806.21,44.7,46.1,9.2,55.3
6253062,CHATHAM COUNTY,LOW ELEMENTAR,95,816.28,25.3,60.0,14.7,74.7,95,810.02,33.7,58.9,7.4,66.3,95,797.60,56.8,35.8,7.4,43.2,94,799.69,52.1,35.1,12.8,47.9,95,795.54,56.8,38.9,4.2,43.2
6253064,CHATHAM COUNTY,POOLER ELEMEN,69,842.52,7.2,42.0,50.7,92.8,69,834.65,11.6,44.9,43.5,88.4,69,829.81,24.6,37.7,37.7,75.4,69,844.90,17.4,27.5,55.1,82.6,68,832.32,19.1,47.1,33.8,80.9
6254052,CHATHAM COUNTY,BLOOMINGDALE,85,837.39,10.6,45.9,43.5,89.4,85,824.95,16.5,64.7,18.8,83.5,85,824.74,25.9,50.6,23.5,74.1,85,832.95,15.3,48.2,36.5,84.7,85,814.21,29.4,58.8,11.8,70.6
6254054,CHATHAM COUNTY,ELLIS ELEMENT,51,832.98,11.8,56.9,31.4,88.2,51,827.65,17.6,58.8,23.5,82.4,51,815.88,33.3,51.0,15.7,66.7,51,822.90,33.3,33.3,33.3,66.7,51,816.47,33.3,49.0,17.6,66.7
6254056,CHATHAM COUNTY,HAVEN ELEMENT,53,813.49,28.3,62.3,9.4,71.7,53,814.51,20.8,69.8,9.4,79.2,53,803.43,37.7,54.7,7.5,62.3,53,803.23,41.5,52.8,5.7,58.5,53,798.00,49.1,50.9,0.0,50.9
6254058,CHATHAM COUNTY,HESSE ELEMENT,110,844.35,4.5,49.1,46.4,95.5,110,844.42,8.2,39.1,52.7,91.8,110,845.85,10.9,41.8,47.3,89.1,110,845.99,11.8,33.6,54.5,88.2,109,825.47,14.7,63.3,22.0,85.3
6254068,CHATHAM COUNTY,PORT WENTWORT,92,828.37,14.1,58.7,27.2,85.9,92,826.07,15.2,60.9,23.9,84.8,91,819.31,28.6,48.4,23.1,71.4,91,820.53,29.7,45.1,25.3,70.3,91,815.05,34.1,50.5,15.4,65.9
6254070,CHATHAM COUNTY,WINDSOR FOR E,57,824.56,10.5,70.2,19.3,89.5,57,828.00,12.3,70.2,17.5,87.7,57,820.98,26.3,49.1,24.6,73.7,57,816.40,38.6,35.1,26.3,61.4,57,810.65,38.6,49.1,12.3,61.4
6255052,CHATHAM COUNTY,BUTLER ELEMEN,135,818.50,19.3,68.9,11.9,80.7,135,821.05,20.7,60.0,19.3,79.3,135,802.96,50.4,40.7,8.9,49.6,135,799.02,54.8,35.6,9.6,45.2,135,796.02,60.0,40.0,0.0,40.0
6255058,CHATHAM COUNTY,HODGE ELEMENT,57,828.68,12.3,66.7,21.1,87.7,57,830.21,8.8,70.2,21.1,91.2,57,813.77,36.8,50.9,12.3,63.2,57,822.82,21.1,56.1,22.8,78.9,57,808.58,35.1,56.1,8.8,64.9
6255064,CHATHAM COUNTY,PULASKI ELEME,71,822.41,14.1,71.8,14.1,85.9,71,823.27,14.1,76.1,9.9,85.9,71,808.68,40.8,47.9,11.3,59.2,70,810.80,34.3,47.1,18.6,65.7,70,803.90,44.3,48.6,7.1,55.7
6255066,CHATHAM COUNTY,JACOB G SMIT,60,845.18,1.7,48.3,50.0,98.3,60,842.83,1.7,60.0,38.3,98.3,60,845.90,6.7,50.0,43.3,93.3,60,848.18,1.7,48.3,50.0,98.3,60,832.80,8.3,61.7,30.0,91.7
6260101,CHATTAHOOCHEE COUNTY,CHATTAHOO EDU,48,824.58,16.7,66.7,16.7,83.3,48,822.33,18.8,54.2,27.1,81.3,48,806.60,39.6,52.1,8.3,60.4,48,834.94,14.6,45.8,39.6,85.4,48,813.77,39.6,45.8,14.6,60.4
6270106,CHATTOOGA COUNTY,LEROY MASSEY,150,821.71,19.3,60.7,20.0,80.7,150,812.66,28.0,61.3,10.7,72.0,150,810.91,38.0,42.0,20.0,62.0,150,823.00,24.0,51.3,24.7,76.0,150,804.25,41.3,54.7,4.0,58.7
6272050,CHATTOOGA COUNTY,LYERLY ELEMEN,41,834.93,9.8,46.3,43.9,90.2,41,833.17,19.5,36.6,43.9,80.5,41,811.27,36.6,41.5,22.0,63.4,41,822.39,29.3,39.0,31.7,70.7,41,807.29,39.0,53.7,7.3,61.0
6273050,CHATTOOGA COUNTY,MENLO ELEMENT,39,825.36,15.4,69.2,15.4,84.6,39,814.33,25.6,66.7,7.7,74.4,39,819.59,25.6,53.8,20.5,74.4,39,821.87,30.8,43.6,25.6,69.2,39,802.90,56.4,38.5,5.1,43.6
6280101,CHEROKEE COUNTY,CARMEL ELEMEN,222,842.48,4.1,52.3,43.7,95.9,222,837.70,7.7,55.0,37.4,92.3,223,833.15,17.0,50.2,32.7,83.0,223,849.61,9.4,35.4,55.2,90.6,222,826.41,14.9,61.3,23.9,85.1
6280104,CHEROKEE COUNTY,WOODSTOCK ELE,151,847.80,2.6,51.0,46.4,97.4,151,848.56,3.3,43.0,53.6,96.7,151,845.11,11.9,41.7,46.4,88.1,151,853.55,9.3,34.4,56.3,90.7,151,833.20,18.5,48.3,33.1,81.5
6280105,CHEROKEE COUNTY,WILLIAM G HA,83,833.14,14.5,51.8,33.7,85.5,83,828.75,10.8,63.9,25.3,89.2,83,827.39,21.7,49.4,28.9,78.3,83,825.98,24.1,44.6,31.3,75.9,83,817.58,25.3,61.4,13.3,74.7
6280108,CHEROKEE COUNTY,AVERY ELEMENT,220,844.48,4.1,49.5,46.4,95.9,220,838.83,7.3,50.0,42.7,92.7,220,839.75,11.4,47.3,41.4,88.6,219,848.49,9.6,34.7,55.7,90.4,219,829.84,19.2,50.7,30.1,80.8
6280182,CHEROKEE COUNTY,JOHNSTON ELEM,155,844.25,1.9,53.5,44.5,98.1,155,837.76,3.2,60.0,36.8,96.8,156,834.07,9.6,60.9,29.5,90.4,156,845.69,8.3,44.9,46.8,91.7,154,823.21,17.5,63.6,18.8,82.5
6280189,CHEROKEE COUNTY,BOSTON ELEMEN,157,837.60,5.7,58.6,35.7,94.3,157,835.48,8.3,51.6,40.1,91.7,158,831.75,15.8,54.4,29.7,84.2,158,849.96,17.1,23.4,59.5,82.9,156,827.17,17.9,55.8,26.3,82.1
6280190,CHEROKEE COUNTY,MOUNTAIN ROAD,82,849.76,3.7,47.6,48.8,96.3,82,844.70,2.4,50.0,47.6,97.6,82,842.12,14.6,41.5,43.9,85.4,82,850.40,9.8,34.1,56.1,90.2,82,837.62,11.0,51.2,37.8,89.0
6280193,CHEROKEE COUNTY,SIXES ELEMENT,201,849.80,1.0,48.3,50.7,99.0,197,843.50,3.6,54.3,42.1,96.4,201,852.42,4.5,40.3,55.2,95.5,196,864.88,2.0,26.5,71.4,98.0,199,847.35,3.0,47.2,49.7,97.0
6280196,CHEROKEE COUNTY,BASCOMB ELEME,270,851.61,1.1,42.2,56.7,98.9,270,849.66,3.3,38.9,57.8,96.7,270,853.59,5.2,41.1,53.7,94.8,270,864.21,5.2,21.1,73.7,94.8,269,845.44,7.4,43.9,48.7,92.6
6280198,CHEROKEE COUNTY,R M MOORE ELE,69,834.07,4.3,65.2,30.4,95.7,69,830.12,14.5,53.6,31.9,85.5,70,829.19,18.6,55.7,25.7,81.4,70,823.10,27.1,50.0,22.9,72.9,69,811.04,33.3,59.4,7.2,66.7
6280199,CHEROKEE COUNTY,HOLLY SPRINGS,166,838.28,5.4,59.0,35.5,94.6,166,838.07,6.0,56.0,38.0,94.0,167,836.48,15.6,49.1,35.3,84.4,167,851.52,7.8,32.9,59.3,92.2,163,833.29,10.4,55.2,34.4,89.6
6280203,CHEROKEE COUNTY,LIBERTY ELEME,251,843.84,3.6,50.2,46.2,96.4,251,847.02,3.2,45.8,51.0,96.8,251,841.66,11.2,46.2,42.6,88.8,250,857.19,6.0,34.4,59.6,94.0,250,838.88,9.6,49.6,40.8,90.4
6280309,CHEROKEE COUNTY,LITTLE RIVER,153,840.22,5.9,51.6,42.5,94.1,153,839.10,3.9,58.2,37.9,96.1,154,830.01,21.4,46.8,31.8,78.6,154,849.58,7.1,37.0,55.8,92.9,153,823.06,20.3,60.8,19.0,79.7
6280397,CHEROKEE COUNTY,ARNOLD MILL E,141,849.28,3.5,38.3,58.2,96.5,141,846.36,5.0,44.7,50.4,95.0,141,847.39,10.6,39.7,49.6,89.4,141,864.83,5.7,25.5,68.8,94.3,141,835.83,12.8,51.1,36.2,87.2
6280409,CHEROKEE COUNTY,CANTON ELEMEN,106,828.13,13.2,63.2,23.6,86.8,106,827.76,14.2,59.4,26.4,85.8,107,824.22,28.0,47.7,24.3,72.0,107,825.72,24.3,45.8,29.9,75.7,106,813.58,34.0,55.7,10.4,66.0
6280505,CHEROKEE COUNTY,FREE HOME ELE,46,843.20,0.0,58.7,41.3,100.0,46,844.67,0.0,50.0,50.0,100.0,46,837.80,10.9,54.3,34.8,89.1,46,844.09,8.7,45.7,45.7,91.3,46,832.09,6.5,73.9,19.6,93.5
6280509,CHEROKEE COUNTY,J KNOX ELEME,126,844.30,4.0,48.4,47.6,96.0,126,843.28,6.3,49.2,44.4,93.7,126,843.32,12.7,39.7,47.6,87.3,126,848.17,10.3,36.5,53.2,89.7,126,838.93,10.3,50.8,38.9,89.7
6281050,CHEROKEE COUNTY,BALL GROUND E,74,841.70,5.4,52.7,41.9,94.6,74,836.08,9.5,52.7,37.8,90.5,74,829.03,18.9,56.8,24.3,81.1,74,836.81,14.9,48.6,36.5,85.1,74,824.76,20.3,52.7,27.0,79.7
6281052,CHEROKEE COUNTY,CLAYTON ELEME,53,829.55,11.3,64.2,24.5,88.7,53,828.83,13.2,52.8,34.0,86.8,53,817.34,28.3,58.5,13.2,71.7,53,833.87,15.1,52.8,32.1,84.9,53,816.75,34.0,49.1,17.0,66.0
6282054,CHEROKEE COUNTY,OAK GROVE ELE,151,840.26,6.6,57.6,35.8,93.4,151,836.03,8.6,56.3,35.1,91.4,152,826.32,25.0,48.7,26.3,75.0,152,828.44,17.1,52.6,30.3,82.9,151,823.65,17.9,65.6,16.6,82.1
6283052,CHEROKEE COUNTY,HICKORY FLAT,143,843.59,2.1,51.7,46.2,97.9,143,840.37,4.2,55.9,39.9,95.8,143,832.03,16.8,50.3,32.9,83.2,143,849.43,6.3,38.5,55.2,93.7,142,830.74,11.3,62.0,26.8,88.7
6285052,CHEROKEE COUNTY,MACEDONIA ELE,139,849.85,0.7,43.2,56.1,99.3,139,846.66,2.2,51.1,46.8,97.8,138,851.01,8.0,36.2,55.8,92.0,138,857.72,2.9,30.4,66.7,97.1,138,836.63,5.1,60.9,34.1,94.9
6290105,CLARKE COUNTY,ALPS ROAD ELE,52,817.10,23.1,59.6,17.3,76.9,52,821.98,23.1,53.8,23.1,76.9,52,813.75,42.3,36.5,21.2,57.7,52,816.79,30.8,50.0,19.2,69.2,51,803.39,49.0,43.1,7.8,51.0
6290112,CLARKE COUNTY,JUDIA JACKSON,75,819.07,17.3,72.0,10.7,82.7,75,818.84,17.3,72.0,10.7,82.7,75,822.20,24.0,60.0,16.0,76.0,75,819.20,24.0,58.7,17.3,76.0,75,800.32,45.3,54.7,0.0,54.7
6290178,CLARKE COUNTY,TIMOTHY ELEME,61,835.26,3.3,67.2,29.5,96.7,61,833.10,8.2,63.9,27.9,91.8,62,838.31,14.5,51.6,33.9,85.5,62,839.81,14.5,41.9,43.5,85.5,61,815.21,29.5,55.7,14.8,70.5
6290191,CLARKE COUNTY,CLEVELAND ROA,49,832.02,8.2,65.3,26.5,91.8,49,828.59,12.2,61.2,26.5,87.8,49,830.53,16.3,51.0,32.7,83.7,48,833.98,14.6,43.8,41.7,85.4,48,830.08,14.6,60.4,25.0,85.4
6290205,CLARKE COUNTY,GAINES ELEMEN,81,820.48,18.5,69.1,12.3,81.5,81,816.57,19.8,70.4,9.9,80.2,81,816.31,28.4,51.9,19.8,71.6,81,823.22,21.0,51.9,27.2,79.0,81,805.72,38.3,56.8,4.9,61.7
6290291,CLARKE COUNTY,HOWARD B STRO,58,821.09,19.0,69.0,12.1,81.0,58,812.98,31.0,53.4,15.5,69.0,59,813.02,35.6,49.2,15.3,64.4,59,818.03,35.6,45.8,18.6,64.4,58,797.67,48.3,51.7,0.0,51.7
6290391,CLARKE COUNTY,WHIT DAVIS RO,99,830.68,11.1,59.6,29.3,88.9,99,834.04,11.1,54.5,34.3,88.9,99,826.57,31.3,35.4,33.3,68.7,99,841.03,20.2,36.4,43.4,79.8,99,820.00,22.2,60.6,17.2,77.8
6291062,CLARKE COUNTY,WHITEHEAD ROA,90,823.67,16.7,67.8,15.6,83.3,90,821.81,17.8,62.2,20.0,82.2,91,831.21,15.4,52.7,31.9,84.6,91,828.26,19.8,44.0,36.3,80.2,90,806.14,35.6,61.1,3.3,64.4
6292056,CLARKE COUNTY,BARNETT SHOAL,77,833.97,10.4,53.2,36.4,89.6,77,829.03,13.0,59.7,27.3,87.0,77,826.65,29.9,42.9,27.3,70.1,77,843.90,19.5,32.5,48.1,80.5,77,822.27,29.9,50.6,19.5,70.1
6292062,CLARKE COUNTY,WINTERVILLE E,55,816.13,23.6,60.0,16.4,76.4,55,819.18,23.6,58.2,18.2,76.4,55,815.15,32.7,45.5,21.8,67.3,55,818.05,36.4,36.4,27.3,63.6,55,802.93,47.3,52.7,0.0,52.7
6293056,CLARKE COUNTY,BARROW ELEMEN,59,845.07,3.4,57.6,39.0,96.6,59,839.92,10.2,47.5,42.4,89.8,59,844.81,16.9,33.9,49.2,83.1,59,848.54,15.3,30.5,54.2,84.7,59,830.54,16.9,55.9,27.1,83.1
6293058,CLARKE COUNTY,FOWLER DRIVE,60,821.10,16.7,71.7,11.7,83.3,60,813.77,20.0,73.3,6.7,80.0,60,811.53,36.7,51.7,11.7,63.3,60,813.88,33.3,50.0,16.7,66.7,60,798.28,50.0,48.3,1.7,50.0
6294060,CLARKE COUNTY,OGLETHORPE AV,88,825.80,14.8,65.9,19.3,85.2,88,820.53,20.5,60.2,19.3,79.5,89,819.54,36.0,42.7,21.3,64.0,89,817.27,32.6,47.2,20.2,67.4,88,803.56,43.2,53.4,3.4,56.8
6295056,CLARKE COUNTY,CHASE STREET,41,824.24,14.6,65.9,19.5,85.4,41,822.46,22.0,58.5,19.5,78.0,42,822.31,33.3,38.1,28.6,66.7,42,826.38,31.0,42.9,26.2,69.0,41,808.98,46.3,41.5,12.2,53.7
6300204,CLAY COUNTY,CLAY COUNTY E,40,823.33,10.0,80.0,10.0,90.0,40,825.95,7.5,80.0,12.5,92.5,40,826.43,10.0,67.5,22.5,90.0,40,814.33,25.0,65.0,10.0,75.0,40,802.93,45.0,55.0,0.0,55.0
6310103,CLAYTON COUNTY,CALLAWAY ELEM,130,823.06,13.8,72.3,13.8,86.2,130,825.01,19.2,58.5,22.3,80.8,130,816.01,32.3,44.6,23.1,67.7,130,818.61,28.5,48.5,23.1,71.5,130,811.37,29.2,62.3,8.5,70.8
6310105,CLAYTON COUNTY,THURGOOD MARS,136,825.59,8.1,71.3,20.6,91.9,137,828.01,11.7,62.0,26.3,88.3,139,819.96,24.5,50.4,25.2,75.5,139,814.35,32.4,50.4,17.3,67.6,139,802.35,48.9,47.5,3.6,51.1
6310173,CLAYTON COUNTY,KILPATRICK EL,88,822.31,17.0,65.9,17.0,83.0,88,824.00,12.5,70.5,17.0,87.5,89,812.24,33.7,52.8,13.5,66.3,88,807.80,42.0,47.7,10.2,58.0,88,803.25,48.9,45.5,5.7,51.1
6310175,CLAYTON COUNTY,BROWN ELEMENT,131,827.82,9.2,70.2,20.6,90.8,131,827.27,18.3,55.7,26.0,81.7,131,812.52,33.6,51.1,15.3,66.4,131,814.79,29.0,55.7,15.3,71.0,131,809.95,31.3,64.1,4.6,68.7
6310176,CLAYTON COUNTY,MOUNT ZION EL,182,826.55,12.6,63.7,23.6,87.4,182,825.75,12.1,67.6,20.3,87.9,180,821.65,26.7,52.2,21.1,73.3,180,823.17,31.1,40.0,28.9,68.9,180,811.38,30.6,59.4,10.0,69.4
6310181,CLAYTON COUNTY,POINTE ELEMEN,114,830.54,7.9,69.3,22.8,92.1,114,832.10,7.9,59.6,32.5,92.1,113,823.57,24.8,49.6,25.7,75.2,112,822.56,28.6,42.9,28.6,71.4,113,814.81,32.7,54.0,13.3,67.3
6310195,CLAYTON COUNTY,RIVER S EDGE,218,831.74,8.3,63.3,28.4,91.7,218,829.39,11.0,61.9,27.1,89.0,218,823.60,27.5,47.7,24.8,72.5,217,826.05,22.6,46.1,31.3,77.4,217,814.05,33.6,52.5,13.8,66.4
6310199,CLAYTON COUNTY,HAWTHORNE ELE,170,824.13,20.0,56.5,23.5,80.0,170,825.92,17.6,53.5,28.8,82.4,169,812.75,41.4,38.5,20.1,58.6,169,812.67,40.2,39.6,20.1,59.8,169,804.89,43.8,52.1,4.1,56.2
6310200,CLAYTON COUNTY,ROBERTA T SM,150,821.25,24.7,54.7,20.7,75.3,150,820.52,18.7,66.7,14.7,81.3,150,811.58,31.3,55.3,13.3,68.7,147,800.82,49.0,43.5,7.5,51.0,147,798.80,52.4,46.9,0.7,47.6
6310203,CLAYTON COUNTY,HARPER ELEMEN,123,821.76,15.4,70.7,13.8,84.6,123,826.08,14.6,64.2,21.1,85.4,122,815.76,31.1,50.0,18.9,68.9,123,817.10,30.1,46.3,23.6,69.9,123,806.24,43.1,48.0,8.9,56.9
