Key,System name,School name,N tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N tested Science,Science: Mean Scale Score,Science: % Does not meet standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Does not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
6220477,CARROLL COUNTY,WHITESBURG EL,57,822.37,8.8,78.9,12.3,91.2,57,830.11,8.8,71.9,19.3,91.2,57,820.96,19.3,61.4,19.3,80.7,57,822.67,19.3,57.9,22.8,80.7,57,835.60,10.5,54.4,35.1,89.5
6220605,CARROLL COUNTY,GLANTON HINDS,90,835.03,7.8,62.2,30.0,92.2,90,838.40,5.6,55.6,38.9,94.4,90,853.01,8.9,32.2,58.9,91.1,90,839.10,12.2,43.3,44.4,87.8,90,815.86,28.9,60.0,11.1,71.1
6220705,CARROLL COUNTY,VILLA RICA EL,82,825.24,13.4,65.9,20.7,86.6,83,832.86,9.6,59.0,31.3,90.4,83,825.90,26.5,42.2,31.3,73.5,83,829.01,24.1,43.4,32.5,75.9,83,821.80,30.1,48.2,21.7,69.9
6221054,CARROLL COUNTY,TEMPLE ELEMEN,126,826.07,14.3,65.1,20.6,85.7,126,829.40,11.1,62.7,26.2,88.9,126,838.29,17.5,37.3,45.2,82.5,126,837.85,15.1,37.3,47.6,84.9,126,820.87,27.8,53.2,19.0,72.2
6222050,CARROLL COUNTY,BOWDON ELEMEN,103,827.45,7.8,73.8,18.4,92.2,103,828.83,9.7,67.0,23.3,90.3,103,838.57,16.5,35.9,47.6,83.5,103,828.81,24.3,37.9,37.9,75.7,103,817.21,29.1,57.3,13.6,70.9
6225050,CARROLL COUNTY,CENTRAL ELEME,168,833.16,8.3,62.5,29.2,91.7,168,840.63,8.3,50.0,41.7,91.7,168,838.55,20.8,39.3,39.9,79.2,168,847.46,8.3,42.9,48.8,91.7,168,837.63,14.3,42.3,43.5,85.7
6225052,CARROLL COUNTY,SAND HILL ELE,125,831.97,6.4,71.2,22.4,93.6,125,831.57,9.6,66.4,24.0,90.4,125,839.75,10.4,51.2,38.4,89.6,125,831.70,15.2,47.2,37.6,84.8,125,826.22,18.4,63.2,18.4,81.6
6230103,CATOOSA COUNTY,BATTLEFIELD E,158,833.89,8.2,62.7,29.1,91.8,158,841.55,8.2,48.7,43.0,91.8,158,841.66,15.2,38.6,46.2,84.8,158,839.58,17.1,37.3,45.6,82.9,158,820.61,24.7,61.4,13.9,75.3
6230105,CATOOSA COUNTY,WOODSTATION E,78,830.59,3.8,71.8,24.4,96.2,78,841.47,5.1,61.5,33.3,94.9,78,837.17,15.4,51.3,33.3,84.6,78,833.65,17.9,50.0,32.1,82.1,78,824.03,21.8,60.3,17.9,78.2
6230185,CATOOSA COUNTY,TIGER CREEK E,79,833.19,5.1,69.6,25.3,94.9,78,843.42,9.0,42.3,48.7,91.0,79,814.90,32.9,48.1,19.0,67.1,77,819.70,19.5,63.6,16.9,80.5,77,816.38,26.0,61.0,13.0,74.0
6231050,CATOOSA COUNTY,BOYNTON ELEME,98,833.96,5.1,69.4,25.5,94.9,98,838.29,7.1,54.1,38.8,92.9,98,847.20,12.2,39.8,48.0,87.8,98,826.54,19.4,44.9,35.7,80.6,98,816.57,30.6,61.2,8.2,69.4
6231054,CATOOSA COUNTY,WEST SIDE ELE,69,821.03,15.9,72.5,11.6,84.1,69,824.35,14.5,66.7,18.8,85.5,69,820.22,26.1,52.2,21.7,73.9,69,814.93,33.3,49.3,17.4,66.7,69,805.71,50.7,43.5,5.8,49.3
6233050,CATOOSA COUNTY,CLOUD SPRINGS,86,826.24,15.1,67.4,17.4,84.9,86,829.97,17.4,55.8,26.7,82.6,86,827.27,23.3,41.9,34.9,76.7,86,820.91,23.3,57.0,19.8,76.7,86,809.95,37.2,55.8,7.0,62.8
6233052,CATOOSA COUNTY,RINGGOLD ELEM,168,831.85,6.0,69.0,25.0,94.0,168,831.68,8.9,64.3,26.8,91.1,168,837.27,18.5,42.9,38.7,81.5,168,834.10,14.3,47.6,38.1,85.7,168,819.63,27.4,56.5,16.1,72.6
6235050,CATOOSA COUNTY,GRAYSVILLE EL,76,833.12,5.3,67.1,27.6,94.7,75,838.28,10.7,48.0,41.3,89.3,76,835.68,17.1,43.4,39.5,82.9,75,837.76,20.0,40.0,40.0,80.0,75,831.96,22.7,48.0,29.3,77.3
6240199,CHARLTON COUNTY,FOLKSTON ELEM,113,818.88,23.9,60.2,15.9,76.1,113,823.44,17.7,59.3,23.0,82.3,114,822.99,31.6,37.7,30.7,68.4,114,812.31,43.0,31.6,25.4,57.0,114,804.53,49.1,39.5,11.4,50.9
6244050,CHARLTON COUNTY,ST GEORGE EL,21,833.14,4.8,81.0,14.3,95.2,21,832.33,0.0,71.4,28.6,100.0,21,808.48,33.3,61.9,4.8,66.7,21,821.33,23.8,52.4,23.8,76.2,21,814.10,23.8,76.2,0.0,76.2
6250107,CHATHAM COUNTY,UHS OF SAVANN,4,--,--,--,--,--,4,--,--,--,--,--,4,--,--,--,--,--,4,--,--,--,--,--,4,--,--,--,--,--
6250191,CHATHAM COUNTY,EAST BROAD ST,64,812.23,26.6,70.3,3.1,73.4,64,821.13,21.9,59.4,18.8,78.1,64,805.81,40.6,48.4,10.9,59.4,64,800.52,40.6,51.6,7.8,59.4,64,801.08,46.9,50.0,3.1,53.1
6250192,CHATHAM COUNTY,GARRISON ELEM,55,811.31,27.3,63.6,9.1,72.7,55,819.85,10.9,81.8,7.3,89.1,55,817.35,25.5,61.8,12.7,74.5,55,796.24,50.9,40.0,9.1,49.1,55,789.62,70.9,29.1,0.0,29.1
6250193,CHATHAM COUNTY,ISLANDS ELEME,114,828.62,9.6,70.2,20.2,90.4,114,837.89,5.3,61.4,33.3,94.7,114,837.61,12.3,51.8,36.0,87.7,114,818.30,26.3,52.6,21.1,73.7,114,813.11,34.2,51.8,14.0,65.8
6250194,CHATHAM COUNTY,GEORGETOWN EL,81,829.59,8.6,70.4,21.0,91.4,81,831.81,13.6,53.1,33.3,86.4,82,827.33,23.2,46.3,30.5,76.8,82,818.98,37.8,36.6,25.6,62.2,81,816.20,30.9,55.6,13.6,69.1
6250197,CHATHAM COUNTY,GARDEN CITY E,81,816.48,23.5,70.4,6.2,76.5,81,821.53,27.2,49.4,23.5,72.8,81,817.88,33.3,43.2,23.5,66.7,81,805.60,37.0,45.7,17.3,63.0,81,799.89,53.1,37.0,9.9,46.9
6250200,CHATHAM COUNTY,W CHATHAM ELE,160,826.03,10.6,71.9,17.5,89.4,159,825.76,11.3,68.6,20.1,88.7,160,819.99,26.3,55.0,18.8,73.8,155,814.71,29.7,54.2,16.1,70.3,157,811.91,33.1,61.1,5.7,66.9
6250298,CHATHAM COUNTY,MARSHPOINT EL,145,842.26,2.8,54.5,42.8,97.2,145,843.61,5.5,48.3,46.2,94.5,145,853.57,3.4,41.4,55.2,96.6,145,842.59,13.1,40.0,46.9,86.9,145,845.48,10.3,42.8,46.9,89.7
6250300,CHATHAM COUNTY,SOUTHWEST ELE,132,831.82,5.3,70.5,24.2,94.7,132,829.05,7.6,73.5,18.9,92.4,132,829.74,15.9,57.6,26.5,84.1,131,814.69,32.1,48.9,19.1,67.9,132,821.30,28.0,53.8,18.2,72.0
6251052,CHATHAM COUNTY,BARTOW ELEMEN,112,819.66,19.6,67.0,13.4,80.4,112,826.98,14.3,63.4,22.3,85.7,111,809.32,38.7,42.3,18.9,61.3,111,800.06,44.1,50.5,5.4,55.9,111,793.32,64.9,35.1,0.0,35.1
6251056,CHATHAM COUNTY,GADSDEN ELEME,93,817.11,19.4,72.0,8.6,80.6,93,825.61,11.8,73.1,15.1,88.2,93,817.70,25.8,59.1,15.1,74.2,93,805.22,37.6,55.9,6.5,62.4,93,796.22,62.4,33.3,4.3,37.6
6251058,CHATHAM COUNTY,HEARD ELEMENT,83,822.82,14.5,71.1,14.5,85.5,83,827.72,10.8,68.7,20.5,89.2,83,813.43,38.6,43.4,18.1,61.4,83,827.64,22.9,48.2,28.9,77.1,83,817.69,28.9,51.8,19.3,71.1
6251060,CHATHAM COUNTY,HOWARD ELEMEN,99,843.04,2.0,57.6,40.4,98.0,98,847.10,1.0,48.0,51.0,99.0,99,850.70,8.1,41.4,50.5,91.9,98,861.69,4.1,35.7,60.2,95.9,98,843.80,9.2,50.0,40.8,90.8
6251070,CHATHAM COUNTY,WHITE BLUFF E,87,821.64,10.3,80.5,9.2,89.7,87,829.22,9.2,64.4,26.4,90.8,87,834.69,14.9,51.7,33.3,85.1,87,805.39,37.9,52.9,9.2,62.1,87,800.60,48.3,49.4,2.3,51.7
6252056,CHATHAM COUNTY,GOULD ELEMENT,112,820.54,14.3,74.1,11.6,85.7,112,825.02,11.6,73.2,15.2,88.4,112,813.21,34.8,50.9,14.3,65.2,112,815.78,28.6,50.0,21.4,71.4,112,813.02,29.5,60.7,9.8,70.5
6252062,CHATHAM COUNTY,LARGO TIBET E,86,823.56,14.0,68.6,17.4,86.0,86,828.93,14.0,57.0,29.1,86.0,86,829.36,27.9,39.5,32.6,72.1,86,812.28,32.6,55.8,11.6,67.4,86,815.86,36.0,46.5,17.4,64.0
6252068,CHATHAM COUNTY,SPENCER ELEME,44,812.61,31.8,61.4,6.8,68.2,44,821.52,22.7,61.4,15.9,77.3,44,825.61,18.2,63.6,18.2,81.8,44,807.73,40.9,43.2,15.9,59.1,44,796.02,52.3,43.2,4.5,47.7
6252069,CHATHAM COUNTY,THUNDERBOLT E,76,814.80,18.4,75.0,6.6,81.6,76,820.89,11.8,76.3,11.8,88.2,76,803.75,39.5,55.3,5.3,60.5,76,795.91,50.0,46.1,3.9,50.0,76,794.05,67.1,28.9,3.9,32.9
6253060,CHATHAM COUNTY,ISLE OF HOPE,89,824.07,11.2,71.9,16.9,88.8,89,831.19,9.0,62.9,28.1,91.0,89,807.91,40.4,46.1,13.5,59.6,89,840.16,14.6,42.7,42.7,85.4,89,819.13,30.3,48.3,21.3,69.7
6253062,CHATHAM COUNTY,LOW ELEMENTAR,86,815.47,18.6,75.6,5.8,81.4,86,823.20,12.8,72.1,15.1,87.2,86,819.03,29.1,48.8,22.1,70.9,86,801.19,45.3,45.3,9.3,54.7,86,801.16,51.2,44.2,4.7,48.8
6253064,CHATHAM COUNTY,POOLER ELEMEN,81,833.46,11.1,61.7,27.2,88.9,82,835.68,8.5,61.0,30.5,91.5,82,827.04,22.0,45.1,32.9,78.0,82,832.21,19.5,39.0,41.5,80.5,82,819.52,25.6,56.1,18.3,74.4
6254052,CHATHAM COUNTY,BLOOMINGDALE,106,826.71,11.3,67.9,20.8,88.7,106,834.98,10.4,55.7,34.0,89.6,106,818.70,35.8,42.5,21.7,64.2,105,828.38,29.5,32.4,38.1,70.5,105,807.12,41.0,52.4,6.7,59.0
6254054,CHATHAM COUNTY,ELLIS ELEMENT,57,830.54,10.5,64.9,24.6,89.5,57,834.65,7.0,57.9,35.1,93.0,57,824.79,15.8,63.2,21.1,84.2,57,826.81,26.3,40.4,33.3,73.7,57,817.35,33.3,50.9,15.8,66.7
6254056,CHATHAM COUNTY,HAVEN ELEMENT,51,807.71,25.5,70.6,3.9,74.5,51,810.25,29.4,66.7,3.9,70.6,51,808.10,33.3,64.7,2.0,66.7,51,791.63,60.8,33.3,5.9,39.2,51,791.41,62.7,37.3,0.0,37.3
6254058,CHATHAM COUNTY,HESSE ELEMENT,91,836.70,4.4,64.8,30.8,95.6,91,844.57,3.3,51.6,45.1,96.7,91,842.95,13.2,40.7,46.2,86.8,91,832.49,17.6,48.4,34.1,82.4,91,829.16,22.0,49.5,28.6,78.0
6254068,CHATHAM COUNTY,PORT WENTWORT,116,822.10,19.0,63.8,17.2,81.0,116,830.40,15.5,52.6,31.9,84.5,116,825.41,26.7,40.5,32.8,73.3,116,814.52,38.8,35.3,25.9,61.2,114,813.75,38.6,48.2,13.2,61.4
6254070,CHATHAM COUNTY,WINDSOR FOR E,86,831.83,4.7,69.8,25.6,95.3,86,834.62,5.8,60.5,33.7,94.2,86,835.57,16.3,43.0,40.7,83.7,85,820.64,21.2,54.1,24.7,78.8,85,816.07,32.9,49.4,17.6,67.1
6255052,CHATHAM COUNTY,BUTLER ELEMEN,141,817.23,21.3,69.5,9.2,78.7,141,826.14,12.1,69.5,18.4,87.9,141,816.35,29.1,56.7,14.2,70.9,141,808.04,37.6,51.8,10.6,62.4,141,802.16,52.5,43.3,4.3,47.5
6255058,CHATHAM COUNTY,HODGE ELEMENT,46,811.85,30.4,63.0,6.5,69.6,46,823.63,21.7,56.5,21.7,78.3,46,818.13,37.0,37.0,26.1,63.0,46,808.11,37.0,50.0,13.0,63.0,45,791.11,71.1,28.9,0.0,28.9
6255064,CHATHAM COUNTY,PULASKI ELEME,64,824.78,9.4,78.1,12.5,90.6,64,829.69,6.3,73.4,20.3,93.8,64,829.86,15.6,53.1,31.3,84.4,64,807.42,42.2,45.3,12.5,57.8,64,799.72,51.6,46.9,1.6,48.4
6255066,CHATHAM COUNTY,JACOB G SMIT,63,834.63,4.8,66.7,28.6,95.2,63,842.27,6.3,46.0,47.6,93.7,63,846.41,19.0,25.4,55.6,81.0,63,833.84,17.5,39.7,42.9,82.5,63,835.98,14.3,50.8,34.9,85.7
6260101,CHATTAHOOCHEE COUNTY,CHATTAHOO EDU,43,820.74,18.6,67.4,14.0,81.4,43,832.02,11.6,53.5,34.9,88.4,43,822.33,25.6,53.5,20.9,74.4,43,836.26,11.6,48.8,39.5,88.4,43,830.09,16.3,58.1,25.6,83.7
6270106,CHATTOOGA COUNTY,LEROY MASSEY,148,814.89,18.2,75.7,6.1,81.8,148,815.02,25.7,65.5,8.8,74.3,147,807.54,51.0,30.6,18.4,49.0,148,805.02,43.2,43.9,12.8,56.8,148,801.29,48.0,48.6,3.4,52.0
6272050,CHATTOOGA COUNTY,LYERLY ELEMEN,45,828.58,13.3,68.9,17.8,86.7,45,833.87,15.6,46.7,37.8,84.4,45,822.84,31.1,44.4,24.4,68.9,45,811.91,33.3,55.6,11.1,66.7,45,804.00,42.2,55.6,2.2,57.8
6273050,CHATTOOGA COUNTY,MENLO ELEMENT,40,825.68,10.0,75.0,15.0,90.0,40,824.03,15.0,72.5,12.5,85.0,40,809.88,40.0,45.0,15.0,60.0,40,817.48,32.5,45.0,22.5,67.5,40,814.38,30.0,60.0,10.0,70.0
6280101,CHEROKEE COUNTY,CARMEL ELEMEN,194,834.05,5.2,68.0,26.8,94.8,194,839.74,5.2,54.1,40.7,94.8,194,841.27,10.8,48.5,40.7,89.2,194,839.62,11.3,42.8,45.9,88.7,193,825.50,19.2,59.6,21.2,80.8
6280104,CHEROKEE COUNTY,WOODSTOCK ELE,146,833.86,4.1,71.2,24.7,95.9,146,842.99,6.8,49.3,43.8,93.2,146,840.42,10.3,52.1,37.7,89.7,146,834.64,18.5,46.6,34.9,81.5,146,825.47,21.9,52.7,25.3,78.1
6280105,CHEROKEE COUNTY,WILLIAM G HA,78,818.85,19.2,66.7,14.1,80.8,86,821.07,20.9,60.5,18.6,79.1,86,805.99,41.9,47.7,10.5,58.1,86,805.01,45.3,34.9,19.8,54.7,86,800.34,55.8,40.7,3.5,44.2
6280108,CHEROKEE COUNTY,AVERY ELEMENT,176,840.95,2.3,59.1,38.6,97.7,177,845.92,5.1,44.6,50.3,94.9,176,839.28,13.6,43.2,43.2,86.4,176,848.35,8.5,36.9,54.5,91.5,175,834.11,14.3,53.1,32.6,85.7
6280182,CHEROKEE COUNTY,JOHNSTON ELEM,132,847.06,2.3,54.5,43.2,97.7,131,846.39,3.1,49.6,47.3,96.9,132,851.43,8.3,43.2,48.5,91.7,131,859.34,6.1,26.7,67.2,93.9,131,841.15,8.4,52.7,38.9,91.6
6280190,CHEROKEE COUNTY,MOUNTAIN ROAD,79,840.49,1.3,63.3,35.4,98.7,79,846.44,3.8,36.7,59.5,96.2,79,849.95,5.1,45.6,49.4,94.9,79,848.19,6.3,43.0,50.6,93.7,79,842.23,10.1,45.6,44.3,89.9
6280193,CHEROKEE COUNTY,SIXES ELEMENT,182,839.79,3.8,64.3,31.9,96.2,182,847.92,2.7,45.6,51.6,97.3,182,853.44,6.0,36.3,57.7,94.0,182,858.69,6.0,24.7,69.2,94.0,182,839.32,13.7,50.0,36.3,86.3
6280198,CHEROKEE COUNTY,R M MOORE ELE,72,831.67,5.6,66.7,27.8,94.4,72,835.40,8.3,55.6,36.1,91.7,72,843.74,8.3,41.7,50.0,91.7,72,820.75,26.4,41.7,31.9,73.6,72,808.85,33.3,62.5,4.2,66.7
6280199,CHEROKEE COUNTY,HOLLY SPRINGS,160,828.69,10.0,64.4,25.6,90.0,159,837.94,6.9,57.2,35.8,93.1,160,838.76,19.4,38.1,42.5,80.6,160,833.23,20.0,41.9,38.1,80.0,159,816.04,29.6,57.2,13.2,70.4
6280201,CHEROKEE COUNTY,CHAPMAN INTER,627,838.54,4.0,60.8,35.2,96.0,627,846.01,5.1,44.5,50.4,94.9,628,844.78,12.4,39.0,48.6,87.6,627,850.96,13.4,28.7,57.9,86.6,626,837.25,18.2,40.6,41.2,81.8
6280203,CHEROKEE COUNTY,LIBERTY ELEME,195,842.45,2.6,57.9,39.5,97.4,195,853.36,3.1,38.5,58.5,96.9,195,861.63,2.6,28.7,68.7,97.4,195,856.64,5.1,31.8,63.1,94.9,195,834.53,13.8,55.9,30.3,86.2
6280309,CHEROKEE COUNTY,LITTLE RIVER,150,837.61,2.7,68.0,29.3,97.3,150,836.09,6.7,68.7,24.7,93.3,151,844.59,11.3,39.7,49.0,88.7,151,841.13,12.6,43.7,43.7,87.4,150,820.50,20.7,64.7,14.7,79.3
6280397,CHEROKEE COUNTY,ARNOLD MILL E,155,839.06,5.8,57.4,36.8,94.2,155,845.68,6.5,49.0,44.5,93.5,155,847.63,11.6,34.8,53.5,88.4,155,860.57,11.6,20.0,68.4,88.4,155,838.05,13.5,43.9,42.6,86.5
6280409,CHEROKEE COUNTY,CANTON ELEMEN,83,822.57,18.1,65.1,16.9,81.9,83,824.98,19.3,59.0,21.7,80.7,83,814.64,33.7,43.4,22.9,66.3,83,821.48,30.1,38.6,31.3,69.9,83,802.81,44.6,51.8,3.6,55.4
6280505,CHEROKEE COUNTY,FREE HOME ELE,58,831.45,12.1,65.5,22.4,87.9,58,838.00,5.2,60.3,34.5,94.8,59,834.64,13.6,55.9,30.5,86.4,59,823.47,20.3,52.5,27.1,79.7,58,819.60,24.1,58.6,17.2,75.9
6280509,CHEROKEE COUNTY,J KNOX ELEME,117,840.81,2.6,56.4,41.0,97.4,117,853.13,2.6,38.5,59.0,97.4,117,854.42,6.8,32.5,60.7,93.2,117,853.82,7.7,26.5,65.8,92.3,116,854.78,8.6,31.9,59.5,91.4
6281050,CHEROKEE COUNTY,BALL GROUND E,71,836.01,5.6,62.0,32.4,94.4,71,841.28,5.6,54.9,39.4,94.4,71,830.25,12.7,57.7,29.6,87.3,71,829.45,12.7,62.0,25.4,87.3,71,817.37,23.9,60.6,15.5,76.1
6281052,CHEROKEE COUNTY,CLAYTON ELEME,75,830.47,9.3,66.7,24.0,90.7,75,836.65,10.7,49.3,40.0,89.3,75,819.11,26.7,52.0,21.3,73.3,75,827.24,25.3,42.7,32.0,74.7,75,814.16,36.0,46.7,17.3,64.0
6283052,CHEROKEE COUNTY,HICKORY FLAT,147,838.56,9.5,51.0,39.5,90.5,147,843.02,6.8,49.7,43.5,93.2,148,850.22,9.5,33.1,57.4,90.5,148,853.62,14.9,28.4,56.8,85.1,145,828.68,22.1,46.9,31.0,77.9
6285052,CHEROKEE COUNTY,MACEDONIA ELE,130,838.98,2.3,64.6,33.1,97.7,130,845.41,0.0,53.8,46.2,100.0,130,863.05,6.9,27.7,65.4,93.1,130,850.10,8.5,37.7,53.8,91.5,130,838.67,10.8,52.3,36.9,89.2
6290105,CLARKE COUNTY,ALPS ROAD ELE,54,812.61,20.4,75.9,3.7,79.6,54,816.11,24.1,59.3,16.7,75.9,54,808.69,37.0,44.4,18.5,63.0,55,797.98,56.4,40.0,3.6,43.6,55,787.76,72.7,27.3,0.0,27.3
6290112,CLARKE COUNTY,JUDIA JACKSON,59,811.46,23.7,72.9,3.4,76.3,59,816.71,28.8,54.2,16.9,71.2,59,820.59,30.5,44.1,25.4,69.5,59,800.25,45.8,47.5,6.8,54.2,59,794.46,62.7,37.3,0.0,37.3
6290178,CLARKE COUNTY,TIMOTHY ELEME,74,826.49,16.2,63.5,20.3,83.8,74,832.61,9.5,62.2,28.4,90.5,75,841.09,13.3,40.0,46.7,86.7,75,830.91,18.7,50.7,30.7,81.3,73,827.14,21.9,52.1,26.0,78.1
6290191,CLARKE COUNTY,CLEVELAND ROA,54,822.98,13.0,66.7,20.4,87.0,54,824.89,14.8,64.8,20.4,85.2,54,828.65,27.8,40.7,31.5,72.2,53,817.92,39.6,30.2,30.2,60.4,53,804.68,43.4,54.7,1.9,56.6
6290205,CLARKE COUNTY,GAINES ELEMEN,93,816.68,22.6,69.9,7.5,77.4,93,822.92,11.8,73.1,15.1,88.2,93,821.46,28.0,45.2,26.9,72.0,93,812.22,37.6,44.1,18.3,62.4,93,804.89,46.2,51.6,2.2,53.8
6290291,CLARKE COUNTY,HOWARD B STRO,45,817.36,13.3,77.8,8.9,86.7,45,820.76,13.3,73.3,13.3,86.7,45,819.07,26.7,57.8,15.6,73.3,45,812.76,37.8,44.4,17.8,62.2,45,803.22,42.2,51.1,6.7,57.8
6290391,CLARKE COUNTY,WHIT DAVIS RO,103,827.76,16.5,57.3,26.2,83.5,103,834.56,9.7,58.3,32.0,90.3,103,826.86,31.1,34.0,35.0,68.9,103,829.74,23.3,43.7,33.0,76.7,103,815.01,33.0,53.4,13.6,67.0
6291062,CLARKE COUNTY,WHITEHEAD ROA,88,822.51,13.6,72.7,13.6,86.4,88,828.80,10.2,64.8,25.0,89.8,88,832.98,23.9,43.2,33.0,76.1,88,818.11,23.9,55.7,20.5,76.1,88,802.61,52.3,37.5,10.2,47.7
6292056,CLARKE COUNTY,BARNETT SHOAL,72,828.38,13.9,62.5,23.6,86.1,72,834.49,15.3,51.4,33.3,84.7,72,830.60,30.6,38.9,30.6,69.4,72,837.17,27.8,29.2,43.1,72.2,72,811.24,47.2,34.7,18.1,52.8
6292062,CLARKE COUNTY,WINTERVILLE E,60,816.33,18.3,71.7,10.0,81.7,60,819.18,25.0,63.3,11.7,75.0,60,821.50,26.7,46.7,26.7,73.3,60,815.55,30.0,48.3,21.7,70.0,60,799.33,45.0,51.7,3.3,55.0
6293056,CLARKE COUNTY,BARROW ELEMEN,69,841.43,7.2,43.5,49.3,92.8,69,842.59,8.7,43.5,47.8,91.3,69,854.20,13.0,31.9,55.1,87.0,69,852.70,13.0,30.4,56.5,87.0,69,821.83,27.5,55.1,17.4,72.5
6293058,CLARKE COUNTY,FOWLER DRIVE,50,816.22,18.0,70.0,12.0,82.0,50,821.12,20.0,64.0,16.0,80.0,50,824.18,34.0,32.0,34.0,66.0,50,818.74,24.0,58.0,18.0,76.0,50,787.86,76.0,22.0,2.0,24.0
6294060,CLARKE COUNTY,OGLETHORPE AV,57,818.67,14.0,78.9,7.0,86.0,57,822.81,12.3,75.4,12.3,87.7,57,824.98,26.3,42.1,31.6,73.7,56,806.71,37.5,57.1,5.4,62.5,57,795.81,52.6,47.4,0.0,47.4
6295056,CLARKE COUNTY,CHASE STREET,41,815.61,22.0,68.3,9.8,78.0,41,822.39,12.2,73.2,14.6,87.8,42,829.02,23.8,50.0,26.2,76.2,42,817.38,38.1,50.0,11.9,61.9,41,803.80,63.4,29.3,7.3,36.6
6300204,CLAY COUNTY,CLAY COUNTY E,35,818.77,14.3,77.1,8.6,85.7,35,829.26,11.4,65.7,22.9,88.6,35,839.06,14.3,48.6,37.1,85.7,35,812.77,37.1,48.6,14.3,62.9,35,816.34,22.9,68.6,8.6,77.1
6310103,CLAYTON COUNTY,CALLAWAY ELEM,151,817.13,19.2,72.2,8.6,80.8,149,823.85,14.8,67.1,18.1,85.2,150,818.68,33.3,44.0,22.7,66.7,149,806.79,44.3,36.2,19.5,55.7,146,798.82,54.1,41.1,4.8,45.9
6310105,CLAYTON COUNTY,THURGOOD MARS,160,821.92,16.3,71.3,12.5,83.8,160,834.40,12.5,51.9,35.6,87.5,160,831.19,23.1,39.4,37.5,76.9,159,809.16,36.5,46.5,17.0,63.5,159,808.59,41.5,49.7,8.8,58.5
6310173,CLAYTON COUNTY,KILPATRICK EL,90,823.33,13.3,75.6,11.1,86.7,90,837.41,3.3,65.6,31.1,96.7,90,831.97,20.0,45.6,34.4,80.0,90,813.19,30.0,55.6,14.4,70.0,90,802.87,43.3,52.2,4.4,56.7
6310175,CLAYTON COUNTY,BROWN ELEMENT,140,819.76,17.1,71.4,11.4,82.9,140,826.81,11.4,68.6,20.0,88.6,140,831.49,22.1,42.9,35.0,77.9,140,817.42,29.3,50.7,20.0,70.7,140,809.12,34.3,56.4,9.3,65.7
6310176,CLAYTON COUNTY,MOUNT ZION EL,178,822.01,11.8,76.4,11.8,88.2,178,834.51,6.2,63.5,30.3,93.8,178,836.20,13.5,52.2,34.3,86.5,178,825.25,21.9,49.4,28.7,78.1,178,810.67,36.5,52.8,10.7,63.5
6310181,CLAYTON COUNTY,POINTE ELEMEN,125,822.58,11.2,76.8,12.0,88.8,126,833.32,9.5,60.3,30.2,90.5,126,833.19,20.6,47.6,31.7,79.4,125,820.50,26.4,47.2,26.4,73.6,125,809.08,36.8,56.8,6.4,63.2
6310195,CLAYTON COUNTY,RIVER S EDGE,179,825.92,8.4,74.3,17.3,91.6,179,835.58,10.6,54.7,34.6,89.4,179,833.63,21.2,43.6,35.2,78.8,179,818.45,27.9,50.3,21.8,72.1,179,810.13,36.9,52.5,10.6,63.1
6310199,CLAYTON COUNTY,HAWTHORNE ELE,146,818.65,18.5,71.2,10.3,81.5,145,826.21,9.7,73.1,17.2,90.3,146,820.49,24.0,58.2,17.8,76.0,145,827.94,20.0,47.6,32.4,80.0,145,807.91,42.1,49.0,9.0,57.9
6310200,CLAYTON COUNTY,ROBERTA T SM,170,818.53,14.1,76.5,9.4,85.9,170,828.09,12.4,65.3,22.4,87.6,170,818.43,31.2,48.8,20.0,68.8,167,807.21,43.7,41.3,15.0,56.3,169,795.22,63.9,32.0,4.1,36.1
6310203,CLAYTON COUNTY,HARPER ELEMEN,114,819.26,15.8,72.8,11.4,84.2,114,831.96,10.5,61.4,28.1,89.5,115,831.97,20.0,41.7,38.3,80.0,115,821.65,28.7,41.7,29.6,71.3,114,812.81,30.7,58.8,10.5,69.3
6310204,CLAYTON COUNTY,MARTIN LUTHER,125,826.98,10.4,71.2,18.4,89.6,124,834.79,3.2,68.5,28.2,96.8,127,825.48,21.3,55.1,23.6,78.7,127,817.38,29.1,49.6,21.3,70.9,127,805.73,34.6,63.0,2.4,65.4
6310276,CLAYTON COUNTY,OLIVER ELEMEN,124,821.56,14.5,73.4,12.1,85.5,124,831.00,9.7,65.3,25.0,90.3,124,829.01,25.0,41.1,33.9,75.0,125,804.92,40.8,48.0,11.2,59.2,122,798.35,54.1,45.1,0.8,45.9
