Key,System name,School name,N tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N tested Science,Science: Mean Scale Score,Science: % Does not meet standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Does not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
7100394,PAULDING COUNTY,EAST PAUL MID,329,835.62,3.3,67.2,29.5,96.7,329,832.33,9.4,62.9,27.7,90.6,330,813.11,33.0,53.9,13.0,67.0,329,810.06,39.8,47.7,12.5,60.2,328,825.78,26.5,43.0,30.5,73.5
7100404,PAULDING COUNTY,IRMA C AUSTIN,313,834.57,4.5,67.4,28.1,95.5,313,835.31,8.6,61.3,30.0,91.4,313,826.56,18.5,58.1,23.3,81.5,313,810.83,37.1,51.1,11.8,62.9,313,826.38,18.8,51.4,29.7,81.2
7100410,PAULDING COUNTY,CARL SCOGGINS,222,831.78,5.0,72.5,22.5,95.0,222,829.07,9.9,69.8,20.3,90.1,222,807.00,33.8,59.5,6.8,66.2,222,808.35,39.6,50.9,9.5,60.4,222,811.96,33.8,50.9,15.3,66.2
7102352,PAULDING COUNTY,HERSCHEL JONE,234,830.23,8.1,65.0,26.9,91.9,234,829.66,14.5,59.8,25.6,85.5,234,813.45,32.5,51.3,16.2,67.5,234,806.84,44.9,46.2,9.0,55.1,234,810.85,36.3,49.6,14.1,63.7
7110191,PEACH COUNTY,FORT VALLEY M,154,827.34,5.2,78.6,16.2,94.8,154,829.32,7.8,68.2,24.0,92.2,158,803.36,44.3,50.6,5.1,55.7,158,796.52,57.6,38.6,3.8,42.4,154,793.81,55.8,40.3,3.9,44.2
7110197,PEACH COUNTY,BYRON MIDDLE,138,836.07,1.4,68.8,29.7,98.6,137,844.53,5.1,46.7,48.2,94.9,137,816.91,27.7,53.3,19.0,72.3,137,824.23,17.5,63.5,19.0,82.5,137,828.08,13.9,61.3,24.8,86.1
7120189,PICKENS COUNTY,PICKENS CO MI,174,841.07,6.9,51.7,41.4,93.1,174,841.83,7.5,52.9,39.7,92.5,174,829.71,16.7,54.6,28.7,83.3,174,822.94,24.7,47.1,28.2,75.3,173,831.66,19.7,37.6,42.8,80.3
7120403,PICKENS COUNTY,JASPER MIDDLE,159,841.03,4.4,60.4,35.2,95.6,159,841.64,6.3,54.1,39.6,93.7,159,828.96,15.7,59.1,25.2,84.3,159,825.11,22.0,59.7,18.2,78.0,159,827.34,23.3,44.7,32.1,76.7
7130197,PIERCE COUNTY,PIERCE CO MID,236,844.54,1.3,54.7,44.1,98.7,236,846.24,3.0,56.8,40.3,97.0,236,846.37,5.1,50.0,44.9,94.9,236,820.99,24.6,56.8,18.6,75.4,236,837.60,13.1,45.8,41.1,86.9
7140195,PIKE COUNTY,PIKE COUNTY M,292,835.68,3.1,69.2,27.7,96.9,292,836.44,6.8,58.9,34.2,93.2,292,819.18,23.3,59.9,16.8,76.7,292,815.04,29.1,58.9,12.0,70.9,292,829.81,18.5,50.3,31.2,81.5
7150103,POLK COUNTY,CEDARTOWN MID,298,830.39,5.4,72.1,22.5,94.6,298,832.77,8.7,65.1,26.2,91.3,297,821.47,21.5,57.2,21.2,78.5,296,804.27,46.3,46.3,7.4,53.7,295,803.67,46.4,41.0,12.5,53.6
7150104,POLK COUNTY,ROCKMART MIDD,240,834.30,4.6,66.7,28.8,95.4,240,838.65,6.3,61.3,32.5,93.8,239,815.74,22.6,63.6,13.8,77.4,236,805.89,44.1,50.8,5.1,55.9,236,816.10,28.4,53.8,17.8,71.6
7150207,POLK COUNTY,HARPST ACADEM,10,810.40,20.0,80.0,0.0,80.0,10,805.70,40.0,60.0,0.0,60.0,10,764.20,100.0,0.0,0.0,0.0,10,774.20,90.0,10.0,0.0,10.0,10,772.30,90.0,10.0,0.0,10.0
7160195,PULASKI COUNTY,PULASKI CO MI,120,828.87,4.2,75.0,20.8,95.8,120,831.58,11.7,59.2,29.2,88.3,120,809.13,39.2,46.7,14.2,60.8,118,796.48,55.9,40.7,3.4,44.1,118,804.93,48.3,39.0,12.7,51.7
7170111,PUTNAM COUNTY,PUTNAM MIDDLE,186,831.39,4.3,73.7,22.0,95.7,186,832.37,8.1,69.4,22.6,91.9,187,810.07,33.2,57.2,9.6,66.8,186,806.94,43.0,50.0,7.0,57.0,185,806.49,46.5,38.9,14.6,53.5
7180199,QUITMAN COUNTY,NEW QUITMAN C,24,830.21,8.3,66.7,25.0,91.7,24,831.67,16.7,54.2,29.2,83.3,24,802.96,45.8,45.8,8.3,54.2,24,798.67,54.2,45.8,0.0,45.8,24,809.63,45.8,33.3,20.8,54.2
7190100,RABUN COUNTY,RABUN CO MIDD,149,834.26,6.7,62.4,30.9,93.3,149,838.66,8.1,54.4,37.6,91.9,150,825.36,22.7,51.3,26.0,77.3,150,821.21,23.3,58.0,18.7,76.7,149,825.93,23.5,45.6,30.9,76.5
7200101,RANDOLPH COUNTY,RANDOLPH MIDD,97,822.37,10.3,80.4,9.3,89.7,97,821.60,18.6,69.1,12.4,81.4,97,806.82,41.2,44.3,14.4,58.8,96,788.96,74.0,24.0,2.1,26.0,96,789.77,68.8,24.0,7.3,31.3
7210103,RICHMOND COUNTY,FREEDOM PARK,39,833.33,2.6,76.9,20.5,97.4,39,827.00,7.7,79.5,12.8,92.3,39,809.69,41.0,51.3,7.7,59.0,39,799.05,56.4,41.0,2.6,43.6,39,797.49,53.8,46.2,0.0,46.2
7210107,RICHMOND COUNTY,LIGHTHOUSE CA,9,--,--,--,--,--,8,--,--,--,--,--,8,--,--,--,--,--,8,--,--,--,--,--,8,--,--,--,--,--
7210114,RICHMOND COUNTY,PINE HILL MID,201,827.22,6.5,76.6,16.9,93.5,201,827.06,11.4,72.1,16.4,88.6,201,803.46,40.8,53.2,6.0,59.2,200,794.19,61.5,36.5,2.0,38.5,200,793.41,57.0,39.5,3.5,43.0
7210115,RICHMOND COUNTY,WS HORNSBY,95,815.41,18.9,76.8,4.2,81.1,96,814.28,19.8,71.9,8.3,80.2,95,783.07,78.9,20.0,1.1,21.1,94,787.98,76.6,23.4,0.0,23.4,96,779.80,83.3,16.7,0.0,16.7
7210184,RICHMOND COUNTY,MORGAN ROAD M,166,821.83,11.4,77.7,10.8,88.6,166,821.40,14.5,72.9,12.7,85.5,166,793.55,58.4,37.3,4.2,41.6,165,789.73,72.1,26.7,1.2,27.9,164,787.84,66.5,32.3,1.2,33.5
7210197,RICHMOND COUNTY,GLENN HILLS M,211,822.43,10.0,78.2,11.8,90.0,211,821.68,13.7,74.4,11.8,86.3,210,799.58,50.0,42.9,7.1,50.0,211,796.16,60.2,38.4,1.4,39.8,209,788.62,65.6,32.1,2.4,34.4
7210209,RICHMOND COUNTY,AUGUSTA A AN,5,--,--,--,--,--,5,--,--,--,--,--,5,--,--,--,--,--,5,--,--,--,--,--,5,--,--,--,--,--
7210390,RICHMOND COUNTY,SPIRIT CREEK,164,824.80,7.9,79.9,12.2,92.1,164,826.43,11.0,70.7,18.3,89.0,164,796.35,53.7,42.1,4.3,46.3,164,788.95,76.2,22.6,1.2,23.8,164,803.21,44.5,49.4,6.1,55.5
7211058,RICHMOND COUNTY,LANGFORD MIDD,201,826.84,8.0,77.1,14.9,92.0,201,822.90,14.9,72.1,12.9,85.1,201,800.96,47.8,45.8,6.5,52.2,201,798.81,56.2,40.8,3.0,43.8,200,802.30,44.5,49.0,6.5,55.5
7211064,RICHMOND COUNTY,WALKER TRADIT,69,841.30,0.0,62.3,37.7,100.0,69,847.09,0.0,60.9,39.1,100.0,69,823.19,15.9,71.0,13.0,84.1,69,815.52,24.6,65.2,10.1,75.4,69,816.90,20.3,71.0,8.7,79.7
7211156,RICHMOND COUNTY,HEPHZIBAH MID,174,827.17,5.7,81.6,12.6,94.3,173,825.84,9.8,76.3,13.9,90.2,173,801.29,43.4,53.2,3.5,56.6,174,803.10,45.4,50.0,4.6,54.6,173,812.97,30.6,57.8,11.6,69.4
7213062,RICHMOND COUNTY,SEGO MIDDLE S,229,822.58,12.2,77.7,10.0,87.8,229,824.00,14.0,70.7,15.3,86.0,230,799.21,50.0,42.2,7.8,50.0,228,792.44,66.2,32.9,0.9,33.8,228,788.97,66.7,30.7,2.6,33.3
7213556,RICHMOND COUNTY,JOHNSON MAGNE,95,841.00,2.1,63.2,34.7,97.9,95,849.25,0.0,53.7,46.3,100.0,95,828.55,8.4,71.6,20.0,91.6,95,823.63,13.7,73.7,12.6,86.3,95,830.49,6.3,69.5,24.2,93.7
7214562,RICHMOND COUNTY,DAVIDSON MAGN,96,858.05,0.0,31.3,68.8,100.0,96,870.48,0.0,17.7,82.3,100.0,96,849.25,0.0,47.9,52.1,100.0,96,849.36,0.0,55.2,44.8,100.0,96,850.51,0.0,56.3,43.8,100.0
7215058,RICHMOND COUNTY,MURPHEY MIDDL,141,817.94,18.4,73.0,8.5,81.6,141,813.50,27.7,63.8,8.5,72.3,141,788.89,58.9,39.0,2.1,41.1,141,785.10,77.3,21.3,1.4,22.7,139,778.85,80.6,18.7,0.7,19.4
7215564,RICHMOND COUNTY,TUTT MIDDLE S,134,831.93,6.0,67.2,26.9,94.0,134,837.61,7.5,57.5,35.1,92.5,134,812.30,34.3,47.8,17.9,65.7,133,804.57,43.6,48.9,7.5,56.4,133,818.71,27.8,50.4,21.8,72.2
7215566,RICHMOND COUNTY,LANEY HIGH SC,95,814.57,18.9,76.8,4.2,81.1,95,812.85,25.3,67.4,7.4,74.7,95,788.86,64.2,32.6,3.2,35.8,94,781.49,80.9,19.1,0.0,19.1,95,778.49,80.0,18.9,1.1,20.0
7220107,ROCKDALE COUNTY,GENERAL RAY D,286,842.67,1.4,59.4,39.2,98.6,286,851.42,2.8,45.8,51.4,97.2,286,834.21,9.4,59.1,31.5,90.6,286,830.31,14.0,57.7,28.3,86.0,286,843.23,9.8,40.9,49.3,90.2
7220278,ROCKDALE COUNTY,CONYERS MIDDL,332,834.17,3.3,70.2,26.5,96.7,332,838.11,4.5,63.6,31.9,95.5,333,822.26,18.6,59.2,22.2,81.4,333,814.37,31.2,56.8,12.0,68.8,332,822.85,20.8,56.9,22.3,79.2
7220294,ROCKDALE COUNTY,MEMORIAL MIDD,273,832.47,3.7,78.0,18.3,96.3,273,835.81,5.5,64.1,30.4,94.5,273,809.47,31.5,61.2,7.3,68.5,274,812.49,33.9,55.8,10.2,66.1,273,811.58,33.3,54.9,11.7,66.7
7220378,ROCKDALE COUNTY,EDWARDS MIDDL,307,833.36,2.9,73.6,23.5,97.1,307,834.24,6.2,66.4,27.4,93.8,308,818.64,18.2,66.9,14.9,81.8,308,812.26,37.7,47.4,14.9,62.3,307,822.53,24.4,53.7,21.8,75.6
7230101,SCHLEY COUNTY,SCHLEY MIDDLE,92,840.87,2.2,64.1,33.7,97.8,92,853.57,1.1,52.2,46.7,98.9,92,834.92,7.6,57.6,34.8,92.4,92,831.71,16.3,55.4,28.3,83.7,92,819.48,28.3,51.1,20.7,71.7
7240197,SCREVEN COUNTY,SCREVEN CO MI,192,828.90,5.7,76.0,18.2,94.3,191,827.57,9.9,68.1,22.0,90.1,192,822.14,21.9,52.1,26.0,78.1,191,806.26,44.0,48.7,7.3,56.0,191,807.09,46.1,40.8,13.1,53.9
7250196,SEMINOLE COUNTY,SEMINOLE CO M,123,835.31,3.3,70.7,26.0,96.7,123,836.51,6.5,65.0,28.5,93.5,123,808.50,30.1,63.4,6.5,69.9,123,812.33,37.4,50.4,12.2,62.6,122,814.50,29.5,52.5,18.0,70.5
7260106,SPALDING COUNTY,CARVER ROAD M,152,828.38,5.3,78.9,15.8,94.7,152,829.81,11.8,64.5,23.7,88.2,152,808.60,34.2,57.2,8.6,65.8,152,795.88,56.6,41.4,2.0,43.4,152,790.53,61.8,36.2,2.0,38.2
7260107,SPALDING COUNTY,KENNEDY ROAD,140,827.16,8.6,72.9,18.6,91.4,140,833.20,10.7,60.0,29.3,89.3,140,805.79,35.7,59.3,5.0,64.3,138,805.56,44.2,47.8,8.0,55.8,139,795.42,59.0,38.1,2.9,41.0
7260110,SPALDING COUNTY,REHOBOTH ROAD,195,836.72,3.1,63.6,33.3,96.9,195,842.67,5.6,53.3,41.0,94.4,195,822.29,26.2,50.8,23.1,73.8,195,811.59,36.4,50.3,13.3,63.6,194,805.47,43.3,45.4,11.3,56.7
7260201,SPALDING COUNTY,COWAN ROAD MI,169,827.72,6.5,74.0,19.5,93.5,169,827.48,10.7,67.5,21.9,89.3,169,801.95,47.3,45.6,7.1,52.7,168,800.35,53.6,41.7,4.8,46.4,166,808.60,43.4,40.4,16.3,56.6
7270104,STEPHENS COUNTY,STEPHENS CO M,293,840.98,4.8,55.3,39.9,95.2,293,848.81,7.5,42.3,50.2,92.5,293,828.01,21.8,47.8,30.4,78.2,291,836.90,13.1,48.1,38.8,86.9,291,844.23,13.4,40.9,45.7,86.6
7280101,STEWART COUNTY,STEWART CO MI,54,820.04,16.7,70.4,13.0,83.3,54,822.76,22.2,57.4,20.4,77.8,53,802.04,41.5,52.8,5.7,58.5,54,788.07,68.5,27.8,3.7,31.5,53,784.38,73.6,22.6,3.8,26.4
7290190,SUMTER COUNTY,SUMTER CO MID,220,829.25,5.5,73.6,20.9,94.5,220,830.41,9.5,66.4,24.1,90.5,220,806.32,39.1,53.6,7.3,60.9,220,798.61,57.3,39.1,3.6,42.7,220,804.68,45.5,45.9,8.6,54.5
7290595,SUMTER COUNTY,STALEY MIDDLE,122,823.54,10.7,78.7,10.7,89.3,121,828.16,10.7,66.1,23.1,89.3,121,804.15,36.4,59.5,4.1,63.6,122,799.21,41.8,55.7,2.5,58.2,121,802.98,43.8,51.2,5.0,56.2
7300190,TALBOT COUNTY,CENTRAL ELEME,47,814.87,17.0,76.6,6.4,83.0,47,821.83,14.9,72.3,12.8,85.1,47,785.98,74.5,25.5,0.0,25.5,46,793.57,67.4,32.6,0.0,32.6,46,794.50,52.2,43.5,4.3,47.8
7310102,TALIAFERRO COUNTY,TALIAFERRO SC,23,821.26,8.7,78.3,13.0,91.3,23,823.91,8.7,73.9,17.4,91.3,23,796.96,52.2,47.8,0.0,47.8,23,803.13,52.2,43.5,4.3,47.8,23,797.74,60.9,34.8,4.3,39.1
7320101,TATTNALL COUNTY,REIDSVILLE MI,97,827.64,8.2,71.1,20.6,91.8,97,832.89,11.3,57.7,30.9,88.7,96,804.61,41.7,52.1,6.3,58.3,96,813.23,35.4,51.0,13.5,64.6,96,806.29,42.7,49.0,8.3,57.3
7320201,TATTNALL COUNTY,GLENNVILLE MI,103,838.17,6.8,59.2,34.0,93.2,103,848.23,8.7,39.8,51.5,91.3,103,821.39,23.3,58.3,18.4,76.7,103,817.27,28.2,51.5,20.4,71.8,103,827.65,20.4,47.6,32.0,79.6
7320401,TATTNALL COUNTY,COLLINS MIDDL,40,836.23,0.0,82.5,17.5,100.0,40,834.18,2.5,70.0,27.5,97.5,40,810.63,27.5,62.5,10.0,72.5,40,816.65,30.0,57.5,12.5,70.0,40,818.73,15.0,80.0,5.0,85.0
7330107,TAYLOR COUNTY,GEORGIA CENTE,7,--,--,--,--,--,7,--,--,--,--,--,7,--,--,--,--,--,7,--,--,--,--,--,6,--,--,--,--,--
7330205,TAYLOR COUNTY,TAYLOR CO MID,138,831.22,6.5,69.6,23.9,93.5,138,835.09,9.4,58.7,31.9,90.6,138,804.14,42.8,50.0,7.2,57.2,136,810.65,38.2,50.7,11.0,61.8,136,828.14,17.6,51.5,30.9,82.4
7340101,TELFAIR COUNTY,TELFAIR CO MI,119,832.62,8.4,68.1,23.5,91.6,119,834.71,10.9,55.5,33.6,89.1,119,812.59,28.6,58.0,13.4,71.4,119,816.73,29.4,57.1,13.4,70.6,118,811.39,36.4,53.4,10.2,63.6
7350109,TERRELL COUNTY,TERRELL MIDDL,107,822.50,14.0,76.6,9.3,86.0,107,826.51,10.3,69.2,20.6,89.7,107,801.52,43.0,52.3,4.7,57.0,107,794.86,55.1,43.9,0.9,44.9,107,801.68,47.7,45.8,6.5,52.3
7360205,THOMAS COUNTY,THOMAS CO MID,407,834.72,5.2,67.1,27.8,94.8,407,837.17,10.3,53.3,36.4,89.7,406,810.13,35.0,53.7,11.3,65.0,405,815.60,29.9,56.0,14.1,70.1,406,818.83,28.1,53.0,19.0,71.9
7370299,TIFT COUNTY,EIGHTH STREET,554,833.90,5.4,68.4,26.2,94.6,558,835.09,10.0,60.2,29.7,90.0,560,815.41,32.3,50.5,17.1,67.7,559,816.11,31.7,54.0,14.3,68.3,557,818.84,34.1,42.5,23.3,65.9
7380103,TOOMBS COUNTY,TOOMBS CO MID,237,830.27,5.9,74.3,19.8,94.1,237,835.27,8.4,58.2,33.3,91.6,237,809.68,31.2,59.1,9.7,68.8,236,805.71,46.2,48.3,5.5,53.8,236,803.48,45.3,47.0,7.6,54.7
7390104,TOWNS COUNTY,TOWNS CO MIDD,95,844.52,2.1,55.8,42.1,97.9,95,844.23,3.2,58.9,37.9,96.8,95,828.13,25.3,40.0,34.7,74.7,95,820.41,30.5,46.3,23.2,69.5,95,857.80,9.5,34.7,55.8,90.5
7403050,TREUTLEN COUNTY,TREUTLEN MIDD,92,824.01,8.7,78.3,13.0,91.3,92,826.49,10.9,69.6,19.6,89.1,92,813.66,27.2,55.4,17.4,72.8,92,802.10,47.8,48.9,3.3,52.2,92,802.16,43.5,47.8,8.7,56.5
7410191,TROUP COUNTY,GARDNER NEWMA,351,837.70,6.8,57.5,35.6,93.2,350,841.06,11.4,48.9,39.7,88.6,352,827.49,27.3,43.5,29.3,72.7,344,817.24,34.0,47.1,18.9,66.0,345,827.14,25.8,43.2,31.0,74.2
7410204,TROUP COUNTY,CALLAWAY MIDD,216,833.19,5.1,69.9,25.0,94.9,215,832.27,11.6,65.6,22.8,88.4,217,817.94,30.4,52.5,17.1,69.6,218,803.59,50.9,41.3,7.8,49.1,213,818.95,31.5,44.1,24.4,68.5
7410207,TROUP COUNTY,BRADFIELD CEN,5,--,--,--,--,--,5,--,--,--,--,--,5,--,--,--,--,--,5,--,--,--,--,--,5,--,--,--,--,--
7410297,TROUP COUNTY,LONG CANE MID,335,831.58,6.9,69.3,23.9,93.1,334,830.37,11.7,67.7,20.7,88.3,336,814.67,31.8,53.3,14.9,68.2,327,805.44,50.5,39.1,10.4,49.5,326,811.51,42.9,39.6,17.5,57.1
7410697,TROUP COUNTY,WEST SIDE MAG,74,839.19,1.4,63.5,35.1,98.6,74,834.23,2.7,75.7,21.6,97.3,74,807.22,29.7,60.8,9.5,70.3,74,817.04,25.7,63.5,10.8,74.3,74,814.55,27.0,62.2,10.8,73.0
7420190,TURNER COUNTY,TURNER CO MID,94,833.81,2.1,69.1,28.7,97.9,94,836.52,7.4,66.0,26.6,92.6,94,808.48,34.0,55.3,10.6,66.0,94,817.86,28.7,56.4,14.9,71.3,94,813.28,35.1,46.8,18.1,64.9
7421050,TURNER COUNTY,TURNER CO SPE,5,--,--,--,--,--,4,--,--,--,--,--,5,--,--,--,--,--,5,--,--,--,--,--,4,--,--,--,--,--
7430207,TWIGGS COUNTY,TWIGGS MIDDLE,64,823.78,14.1,67.2,18.8,85.9,64,822.58,17.2,67.2,15.6,82.8,64,801.56,45.3,46.9,7.8,54.7,63,790.05,65.1,33.3,1.6,34.9,63,794.67,58.7,36.5,4.8,41.3
7440108,UNION COUNTY,UNION CO MIDD,168,839.23,1.2,66.1,32.7,98.8,168,843.16,1.8,57.1,41.1,98.2,168,829.98,14.9,58.9,26.2,85.1,168,827.21,17.3,61.9,20.8,82.7,168,836.59,13.1,45.8,41.1,86.9
7443050,UNION COUNTY,WOODY GAP HIG,6,--,--,--,--,--,6,--,--,--,--,--,6,--,--,--,--,--,6,--,--,--,--,--,6,--,--,--,--,--
7450395,THOMASTON UPSON COUN,UPSON LEE MID,328,831.13,6.1,69.8,24.1,93.9,327,836.48,8.9,56.0,35.2,91.1,329,814.91,29.8,52.0,18.2,70.2,328,821.03,26.2,52.4,21.3,73.8,325,846.42,14.8,33.8,51.4,85.2
7460106,WALKER COUNTY,CHATTANOOGA V,174,836.24,3.4,63.2,33.3,96.6,174,837.54,7.5,58.0,34.5,92.5,174,824.07,16.7,68.4,14.9,83.3,174,822.55,20.7,58.6,20.7,79.3,174,842.78,11.5,40.8,47.7,88.5
7460180,WALKER COUNTY,LAFAYETTE MID,342,837.38,2.6,65.2,32.2,97.4,341,837.84,6.7,58.9,34.3,93.3,341,827.35,19.9,50.1,29.9,80.1,337,820.34,24.9,58.5,16.6,75.1,336,843.60,14.3,36.0,49.7,85.7
7460206,WALKER COUNTY,ROSSVILLE MID,221,828.52,10.4,68.3,21.3,89.6,221,824.01,15.4,67.0,17.6,84.6,220,808.20,36.4,53.2,10.5,63.6,221,801.86,48.0,46.2,5.9,52.0,219,823.18,25.1,50.2,24.7,74.9
7470102,WALTON COUNTY,YOUTH MIDDLE,338,837.63,4.4,61.2,34.3,95.6,338,838.28,7.1,59.8,33.1,92.9,339,832.07,15.0,54.6,30.4,85.0,335,819.91,25.7,55.8,18.5,74.3,334,828.93,20.1,46.4,33.5,79.9
7470193,WALTON COUNTY,CARVER MIDDLE,247,831.36,7.3,68.8,23.9,92.7,246,828.52,11.4,67.9,20.7,88.6,245,807.72,38.0,52.2,9.8,62.0,245,801.59,47.8,47.8,4.5,52.2,244,809.22,39.3,45.1,15.6,60.7
7470291,WALTON COUNTY,LOGANVILLE MI,394,838.68,3.8,59.6,36.5,96.2,395,841.22,4.8,58.0,37.2,95.2,395,828.44,16.5,54.9,28.6,83.5,395,821.42,24.8,54.9,20.3,75.2,393,826.54,19.6,50.6,29.8,80.4
7480194,WARE COUNTY,WARE MAGNET S,50,847.68,0.0,46.0,54.0,100.0,50,851.58,0.0,44.0,56.0,100.0,50,824.90,14.0,66.0,20.0,86.0,50,815.36,30.0,56.0,14.0,70.0,50,836.56,6.0,60.0,34.0,94.0
7480295,WARE COUNTY,WAYCROSS MIDD,171,835.19,3.5,64.3,32.2,96.5,171,840.72,5.3,62.0,32.7,94.7,171,834.83,17.5,51.5,31.0,82.5,171,809.44,38.0,53.8,8.2,62.0,171,826.66,24.0,43.9,32.2,76.0
7480395,WARE COUNTY,WARE COUNTY M,199,831.74,5.5,70.4,24.1,94.5,199,833.31,11.6,59.3,29.1,88.4,200,804.53,46.0,42.0,12.0,54.0,200,803.67,49.0,44.0,7.0,51.0,198,815.07,39.9,37.9,22.2,60.1
7490105,WARREN COUNTY,WARREN CO MID,53,821.36,5.7,84.9,9.4,94.3,53,821.49,13.2,73.6,13.2,86.8,53,806.58,37.7,50.9,11.3,62.3,52,797.73,51.9,48.1,0.0,48.1,52,790.92,65.4,32.7,1.9,34.6
7500199,WASHINGTON COUNTY,T J ELDER M,234,831.01,4.3,75.6,20.1,95.7,235,833.54,9.8,67.2,23.0,90.2,235,810.40,34.0,55.7,10.2,66.0,233,799.33,59.7,35.6,4.7,40.3,233,802.09,50.6,36.5,12.9,49.4
7510194,WAYNE COUNTY,MARTHA PUCKET,197,829.13,8.6,66.0,25.4,91.4,197,828.81,14.7,63.5,21.8,85.3,196,814.35,29.6,53.6,16.8,70.4,196,808.23,39.3,52.0,8.7,60.7,196,819.50,27.0,51.5,21.4,73.0
7510294,WAYNE COUNTY,ARTHUR WILLIA,190,827.75,8.4,73.7,17.9,91.6,190,827.75,8.9,70.5,20.5,91.1,190,808.81,33.7,57.4,8.9,66.3,190,806.54,44.2,46.3,9.5,55.8,190,812.82,33.7,48.4,17.9,66.3
7520104,WEBSTER COUNTY,WEBSTER COUNT,32,826.13,3.1,84.4,12.5,96.9,32,825.13,9.4,75.0,15.6,90.6,32,830.72,12.5,53.1,34.4,87.5,32,795.25,62.5,37.5,0.0,37.5,32,801.72,53.1,40.6,6.3,46.9
7533052,WHEELER COUNTY,WHEELER CO MID,65,833.66,4.6,70.8,24.6,95.4,65,836.25,9.2,52.3,38.5,90.8,65,815.72,23.1,63.1,13.8,76.9,65,808.75,36.9,56.9,6.2,63.1,65,802.77,46.2,50.8,3.1,53.8
7540174,WHITE COUNTY,WHITE CO MIDD,295,837.41,4.4,60.7,34.9,95.6,295,837.76,8.1,56.9,34.9,91.9,295,827.53,17.6,57.3,25.1,82.4,295,821.70,23.1,57.6,19.3,76.9,295,827.41,24.4,43.7,31.9,75.6
7550106,WHITFIELD COUNTY,NEW HOPE MIDD,163,837.81,1.8,66.3,31.9,98.2,163,839.81,4.9,55.2,39.9,95.1,165,810.59,35.8,52.1,12.1,64.2,163,817.31,27.6,58.3,14.1,72.4,161,831.31,17.4,48.4,34.2,82.6
7550475,WHITFIELD COUNTY,EASTBROOK MID,210,826.04,8.1,77.1,14.8,91.9,210,826.00,13.3,66.7,20.0,86.7,210,806.96,40.0,48.1,11.9,60.0,210,797.31,57.1,38.1,4.8,42.9,209,792.53,58.9,37.3,3.8,41.1
7550575,WHITFIELD COUNTY,NORTH WHITFIE,262,831.51,6.5,68.3,25.2,93.5,263,833.39,11.4,60.1,28.5,88.6,261,807.22,39.5,50.6,10.0,60.5,262,803.27,45.4,48.1,6.5,54.6,260,799.09,48.8,47.3,3.8,51.2
7550675,WHITFIELD COUNTY,VALLEY PT MID,170,830.78,4.1,75.3,20.6,95.9,170,839.33,10.0,57.1,32.9,90.0,170,808.88,41.8,47.1,11.2,58.2,169,805.52,43.2,51.5,5.3,56.8,169,809.66,38.5,49.1,12.4,61.5
7550775,WHITFIELD COUNTY,WESTSIDE MIDD,171,835.91,4.7,63.7,31.6,95.3,171,841.01,4.7,58.5,36.8,95.3,171,818.41,26.9,52.6,20.5,73.1,171,822.29,22.8,55.0,22.2,77.2,171,836.91,15.2,48.0,36.8,84.8
7560101,WILCOX COUNTY,WILCOX CO MID,88,829.74,6.8,71.6,21.6,93.2,86,833.00,9.3,61.6,29.1,90.7,87,808.92,36.8,50.6,12.6,63.2,86,798.09,58.1,38.4,3.5,41.9,86,800.77,51.2,40.7,8.1,48.8
7570210,WILKES COUNTY,NEW WASHINGTO,112,832.92,5.4,67.9,26.8,94.6,112,840.67,6.3,53.6,40.2,93.8,112,816.02,25.9,62.5,11.6,74.1,112,803.19,49.1,43.8,7.1,50.9,112,823.80,27.7,47.3,25.0,72.3
7580275,WILKINSON COUNTY,WILKINSON COU,116,828.16,8.6,74.1,17.2,91.4,116,833.41,12.1,54.3,33.6,87.9,116,810.85,32.8,56.0,11.2,67.2,116,810.57,37.9,50.9,11.2,62.1,116,817.27,28.4,48.3,23.3,71.6
7590193,WORTH COUNTY,WORTH CO MIDD,310,832.51,3.2,73.5,23.2,96.8,310,835.85,4.5,68.4,27.1,95.5,310,825.72,17.4,58.7,23.9,82.6,310,804.36,46.1,47.1,6.8,53.9,310,812.49,36.8,47.4,15.8,63.2
7610100,ATLANTA PUBLIC SCHOO,BROWN MIDDLE,201,824.78,7.5,80.6,11.9,92.5,199,830.28,9.5,66.8,23.6,90.5,199,803.40,44.2,47.7,8.0,55.8,199,798.96,52.8,45.2,2.0,47.2,197,798.44,54.3,39.1,6.6,45.7
7610107,ATLANTA PUBLIC SCHOO,THE BRIDGE,2,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--,1,--,--,--,--,--
