Key,System Name,School Name,N Tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N Tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N Tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N Tested Science,Science: Mean Scale Score,Science: % Did not meet the standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N Tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Did not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard,RESA,Congressional District
6220100,CARROLL COUNTY,SHARP CREEK E,96,828.00,17.7,56.3,26.0,82.3,94,824.82,16.0,67.0,17.0,84.0,93,829.31,23.7,46.2,30.1,76.3,97,828.88,18.6,55.7,25.8,81.4,97,818.72,17.5,71.1,11.3,82.5,16,11th
6220115,CARROLL COUNTY,PROVIDENCE EL,59,834.00,13.6,50.8,35.6,86.4,58,834.69,8.6,56.9,34.5,91.4,59,841.31,8.5,42.4,49.2,91.5,59,852.44,6.8,35.6,57.6,93.2,59,833.95,10.2,55.9,33.9,89.8,16,11th
6220176,CARROLL COUNTY,MOUNT ZION EL,102,829.12,14.7,56.9,28.4,85.3,98,834.08,13.3,63.3,23.5,86.7,98,820.52,25.5,49.0,25.5,74.5,104,830.70,20.2,46.2,33.7,79.8,104,815.49,21.2,70.2,8.7,78.8,16,11th
6220377,CARROLL COUNTY,ROOPVILLE ELE,61,849.67,1.6,47.5,50.8,98.4,61,850.43,3.3,47.5,49.2,96.7,58,857.83,3.4,43.1,53.4,96.6,62,865.08,3.2,33.9,62.9,96.8,62,841.27,1.6,58.1,40.3,98.4,16,3rd
6220405,CARROLL COUNTY,ITHICA ELEMEN,105,846.11,3.8,48.6,47.6,96.2,102,847.86,3.9,43.1,52.9,96.1,102,842.16,12.7,40.2,47.1,87.3,106,846.98,12.3,38.7,49.1,87.7,104,847.54,5.8,40.4,53.8,94.2,16,11th
6220477,CARROLL COUNTY,WHITESBURG EL,60,823.52,15.0,63.3,21.7,85.0,60,819.65,28.3,53.3,18.3,71.7,60,823.57,28.3,43.3,28.3,71.7,60,832.25,23.3,46.7,30.0,76.7,60,819.07,26.7,58.3,15.0,73.3,16,3rd
6220605,CARROLL COUNTY,GLANTON HINDS,102,846.99,4.9,41.2,53.9,95.1,103,841.26,6.8,51.5,41.7,93.2,103,842.73,10.7,46.6,42.7,89.3,104,844.70,10.6,44.2,45.2,89.4,103,824.25,11.7,74.8,13.6,88.3,16,11th
6220705,CARROLL COUNTY,VILLA RICA EL,80,836.20,7.5,62.5,30.0,92.5,80,835.56,10.0,56.3,33.8,90.0,81,832.25,18.5,46.9,34.6,81.5,81,845.93,13.6,39.5,46.9,86.4,80,830.14,10.0,71.3,18.8,90.0,16,11th
6221054,CARROLL COUNTY,TEMPLE ELEMEN,92,821.24,20.7,59.8,19.6,79.3,93,823.92,21.5,58.1,20.4,78.5,95,818.05,28.4,54.7,16.8,71.6,96,824.07,26.0,51.0,22.9,74.0,96,805.68,39.6,55.2,5.2,60.4,16,11th
6222050,CARROLL COUNTY,BOWDON ELEMEN,89,832.20,16.9,49.4,33.7,83.1,89,831.36,15.7,55.1,29.2,84.3,90,829.06,21.1,47.8,31.1,78.9,91,835.96,18.7,45.1,36.3,81.3,91,833.84,14.3,53.8,31.9,85.7,16,3rd
6225050,CARROLL COUNTY,CENTRAL ELEME,163,836.98,10.4,52.8,36.8,89.6,159,839.96,6.9,57.2,35.8,93.1,159,835.18,15.1,44.0,40.9,84.9,164,853.56,9.8,32.9,57.3,90.2,164,841.60,10.4,45.1,44.5,89.6,16,3rd
6225052,CARROLL COUNTY,SAND HILL ELE,126,837.79,10.3,52.4,37.3,89.7,126,832.39,11.9,61.9,26.2,88.1,128,832.13,18.8,48.4,32.8,81.3,129,842.67,17.1,34.1,48.8,82.9,129,838.42,12.4,48.1,39.5,87.6,16,11th
6230103,CATOOSA COUNTY,BATTLEFIELD E,163,835.55,9.2,61.3,29.4,90.8,163,833.40,11.0,58.9,30.1,89.0,164,822.61,23.2,51.8,25.0,76.8,162,824.43,22.8,48.8,28.4,77.2,162,814.37,24.1,68.5,7.4,75.9,11,9th
6230105,CATOOSA COUNTY,WOODSTATION E,74,840.27,5.4,58.1,36.5,94.6,74,841.69,5.4,56.8,37.8,94.6,74,843.08,10.8,52.7,36.5,89.2,74,855.82,6.8,40.5,52.7,93.2,74,829.93,13.5,62.2,24.3,86.5,11,9th
6230185,CATOOSA COUNTY,TIGER CREEK E,75,826.04,24.0,46.7,29.3,76.0,75,823.11,25.3,50.7,24.0,74.7,75,803.35,48.0,40.0,12.0,52.0,73,806.27,41.1,47.9,11.0,58.9,73,815.86,31.5,56.2,12.3,68.5,11,9th
6231050,CATOOSA COUNTY,BOYNTON ELEME,92,844.36,4.3,54.3,41.3,95.7,91,844.51,3.3,56.0,40.7,96.7,93,844.08,8.6,45.2,46.2,91.4,93,840.12,12.9,49.5,37.6,87.1,91,825.60,17.6,65.9,16.5,82.4,11,9th
6231054,CATOOSA COUNTY,WEST SIDE ELE,69,835.58,7.2,59.4,33.3,92.8,68,832.88,10.3,66.2,23.5,89.7,69,827.58,21.7,52.2,26.1,78.3,69,822.59,20.3,59.4,20.3,79.7,68,818.85,20.6,67.6,11.8,79.4,11,9th
6233050,CATOOSA COUNTY,CLOUD SPRINGS,73,833.48,12.3,53.4,34.2,87.7,73,830.27,13.7,63.0,23.3,86.3,73,824.19,20.5,53.4,26.0,79.5,73,818.95,23.3,52.1,24.7,76.7,73,814.90,24.7,67.1,8.2,75.3,11,9th
6233052,CATOOSA COUNTY,RINGGOLD ELEM,165,836.45,12.1,46.7,41.2,87.9,165,830.85,13.3,62.4,24.2,86.7,165,825.43,20.6,53.9,25.5,79.4,164,830.17,17.1,48.8,34.1,82.9,164,823.71,15.9,64.6,19.5,84.1,11,9th
6235050,CATOOSA COUNTY,GRAYSVILLE EL,88,844.72,6.8,46.6,46.6,93.2,88,842.02,10.2,47.7,42.0,89.8,88,837.38,12.5,45.5,42.0,87.5,88,831.86,19.3,50.0,30.7,80.7,86,828.86,12.8,59.3,27.9,87.2,11,9th
6240112,CHARLTON COUNTY,BETHUNE MIDDL,118,822.92,17.8,61.9,20.3,82.2,117,819.91,23.9,63.2,12.8,76.1,116,811.16,37.9,49.1,12.9,62.1,117,814.62,33.3,48.7,17.9,66.7,117,806.96,41.0,48.7,10.3,59.0,13,1st
6244050,CHARLTON COUNTY,ST GEORGE EL,16,833.63,18.8,43.8,37.5,81.3,16,823.75,12.5,68.8,18.8,87.5,16,847.88,6.3,43.8,50.0,93.8,16,854.13,6.3,50.0,43.8,93.8,16,836.31,6.3,56.3,37.5,93.8,13,1st
6250191,CHATHAM COUNTY,EAST BROAD ST,94,805.34,42.6,54.3,3.2,57.4,94,804.55,45.7,50.0,4.3,54.3,93,789.04,59.1,37.6,3.2,40.9,94,806.12,50.0,36.2,13.8,50.0,93,799.55,55.9,43.0,1.1,44.1,4,12th
6250192,CHATHAM COUNTY,GARRISON ELEM,83,860.61,2.4,30.1,67.5,97.6,83,858.55,2.4,36.1,61.4,97.6,83,846.42,7.2,41.0,51.8,92.8,83,857.10,7.2,31.3,61.4,92.8,83,840.81,6.0,57.8,36.1,94.0,4,12th
6250194,CHATHAM COUNTY,GEORGETOWN EL,87,841.52,8.0,51.7,40.2,92.0,87,839.78,5.7,59.8,34.5,94.3,89,829.94,20.2,50.6,29.2,79.8,89,829.78,22.5,43.8,33.7,77.5,89,817.65,23.6,62.9,13.5,76.4,4,1st
6250197,CHATHAM COUNTY,GARDEN CITY E,115,825.49,19.1,57.4,23.5,80.9,115,823.52,15.7,67.8,16.5,84.3,117,817.78,26.5,50.4,23.1,73.5,116,813.48,37.1,48.3,14.7,62.9,116,806.31,34.5,63.8,1.7,65.5,4,12th
6250200,CHATHAM COUNTY,W CHATHAM ELE,127,834.56,11.0,59.1,29.9,89.0,127,831.58,11.8,57.5,30.7,88.2,127,815.03,29.1,54.3,16.5,70.9,127,828.46,20.5,44.9,34.6,79.5,126,813.50,25.4,69.0,5.6,74.6,4,12th
6250211,CHATHAM COUNTY,GODLEY STATIO,137,846.58,3.6,50.4,46.0,96.4,136,842.21,5.9,49.3,44.9,94.1,139,842.75,15.1,35.3,49.6,84.9,139,850.45,10.1,35.3,54.7,89.9,139,828.04,15.1,62.6,22.3,84.9,4,
6250298,CHATHAM COUNTY,MARSHPOINT EL,148,849.12,4.7,37.8,57.4,95.3,146,847.86,3.4,48.6,47.9,96.6,148,847.84,4.7,43.2,52.0,95.3,149,858.09,5.4,32.9,61.7,94.6,149,841.42,6.7,54.4,38.9,93.3,4,1st
6250300,CHATHAM COUNTY,SOUTHWEST ELE,116,829.62,18.1,50.0,31.9,81.9,115,826.69,18.3,57.4,24.3,81.7,116,830.37,23.3,40.5,36.2,76.7,116,815.37,37.9,42.2,19.8,62.1,116,806.48,41.4,51.7,6.9,58.6,4,1st
6250511,CHATHAM COUNTY,SHUMAN ELEMEN,115,821.71,15.7,63.5,20.9,84.3,115,817.26,20.0,67.8,12.2,80.0,115,810.58,33.9,51.3,14.8,66.1,115,805.88,45.2,40.0,14.8,54.8,115,804.00,43.5,51.3,5.2,56.5,4,12th
6251052,CHATHAM COUNTY,BARTOW ELEMEN,123,816.99,34.1,43.9,22.0,65.9,123,817.43,28.5,60.2,11.4,71.5,126,809.17,39.7,45.2,15.1,60.3,126,794.33,62.7,33.3,4.0,37.3,125,791.23,65.6,33.6,0.8,34.4,4,12th
6251056,CHATHAM COUNTY,GADSDEN ELEME,90,815.40,18.9,68.9,12.2,81.1,88,816.26,21.6,67.0,11.4,78.4,91,804.55,40.7,51.6,7.7,59.3,91,801.41,52.7,39.6,7.7,47.3,91,794.76,65.9,31.9,2.2,34.1,4,12th
6251058,CHATHAM COUNTY,HEARD ELEMENT,71,846.23,11.3,36.6,52.1,88.7,71,840.13,11.3,47.9,40.8,88.7,71,836.41,22.5,35.2,42.3,77.5,71,841.10,15.5,40.8,43.7,84.5,70,827.66,11.4,62.9,25.7,88.6,4,12th
6251060,CHATHAM COUNTY,HOWARD ELEMEN,132,853.86,4.5,33.3,62.1,95.5,132,846.86,7.6,45.5,47.0,92.4,132,845.73,9.1,44.7,46.2,90.9,131,857.89,6.1,29.8,64.1,93.9,130,838.47,3.8,63.8,32.3,96.2,4,1st
6251070,CHATHAM COUNTY,WHITE BLUFF E,86,820.00,26.7,50.0,23.3,73.3,85,819.81,23.5,61.2,15.3,76.5,88,812.39,34.1,48.9,17.0,65.9,88,808.07,51.1,30.7,18.2,48.9,88,800.56,48.9,48.9,2.3,51.1,4,12th
6252056,CHATHAM COUNTY,GOULD ELEMENT,118,826.66,19.5,50.0,30.5,80.5,118,823.31,22.9,59.3,17.8,77.1,118,815.36,33.9,44.9,21.2,66.1,118,819.13,33.1,42.4,24.6,66.9,118,808.14,33.1,61.0,5.9,66.9,4,12th
6252062,CHATHAM COUNTY,LARGO TIBET E,104,829.52,15.4,56.7,27.9,84.6,104,823.20,22.1,60.6,17.3,77.9,105,822.83,22.9,50.5,26.7,77.1,104,813.22,40.4,39.4,20.2,59.6,104,808.44,37.5,57.7,4.8,62.5,4,12th
6252068,CHATHAM COUNTY,SPENCER ELEME,68,821.93,20.6,60.3,19.1,79.4,67,825.60,17.9,64.2,17.9,82.1,69,810.62,33.3,55.1,11.6,66.7,69,809.72,44.9,39.1,15.9,55.1,69,794.17,55.1,44.9,0.0,44.9,4,12th
6252069,CHATHAM COUNTY,THUNDERBOLT E,69,818.20,27.5,52.2,20.3,72.5,69,818.58,24.6,62.3,13.0,75.4,70,805.43,42.9,42.9,14.3,57.1,70,804.13,57.1,28.6,14.3,42.9,70,797.44,60.0,37.1,2.9,40.0,4,12th
6253060,CHATHAM COUNTY,ISLE OF HOPE,79,830.91,12.7,57.0,30.4,87.3,76,830.75,6.6,71.1,22.4,93.4,81,824.17,25.9,42.0,32.1,74.1,81,837.42,18.5,42.0,39.5,81.5,81,812.88,34.6,58.0,7.4,65.4,4,1st
6253062,CHATHAM COUNTY,LOW ELEMENTAR,74,818.08,24.3,59.5,16.2,75.7,75,824.32,16.0,68.0,16.0,84.0,76,810.32,38.2,50.0,11.8,61.8,76,809.80,40.8,46.1,13.2,59.2,76,801.71,51.3,46.1,2.6,48.7,4,12th
6253064,CHATHAM COUNTY,POOLER ELEMEN,75,820.28,25.3,53.3,21.3,74.7,70,825.31,24.3,47.1,28.6,75.7,77,812.91,36.4,42.9,20.8,63.6,77,822.87,35.1,36.4,28.6,64.9,76,807.32,36.8,56.6,6.6,63.2,4,12th
6254052,CHATHAM COUNTY,BLOOMINGDALE,80,827.21,7.5,71.3,21.3,92.5,80,825.36,15.0,67.5,17.5,85.0,81,816.79,28.4,46.9,24.7,71.6,81,821.69,23.5,54.3,22.2,76.5,81,807.00,35.8,61.7,2.5,64.2,4,12th
6254054,CHATHAM COUNTY,ELLIS ELEMENT,65,841.69,9.2,43.1,47.7,90.8,64,836.89,15.6,45.3,39.1,84.4,65,825.63,23.1,49.2,27.7,76.9,65,831.94,23.1,40.0,36.9,76.9,65,820.78,26.2,46.2,27.7,73.8,4,12th
6254056,CHATHAM COUNTY,HAVEN ELEMENT,65,818.22,27.7,55.4,16.9,72.3,65,820.52,27.7,52.3,20.0,72.3,65,813.17,32.3,49.2,18.5,67.7,65,802.34,44.6,52.3,3.1,55.4,65,800.49,46.2,50.8,3.1,53.8,4,12th
6254058,CHATHAM COUNTY,HESSE ELEMENT,93,840.86,8.6,47.3,44.1,91.4,91,841.22,5.5,56.0,38.5,94.5,93,837.91,10.8,48.4,40.9,89.2,93,843.16,14.0,41.9,44.1,86.0,93,830.84,11.8,66.7,21.5,88.2,4,1st
6254068,CHATHAM COUNTY,PORT WENTWORT,75,823.69,21.3,57.3,21.3,78.7,75,822.75,22.7,58.7,18.7,77.3,75,819.19,28.0,50.7,21.3,72.0,75,819.75,32.0,52.0,16.0,68.0,75,809.36,33.3,53.3,13.3,66.7,4,12th
6254070,CHATHAM COUNTY,WINDSOR FOR E,89,832.28,6.7,62.9,30.3,93.3,89,830.24,9.0,68.5,22.5,91.0,92,825.77,23.9,46.7,29.3,76.1,92,832.67,22.8,39.1,38.0,77.2,86,813.59,26.7,67.4,5.8,73.3,4,1st
6255052,CHATHAM COUNTY,BUTLER ELEMEN,93,825.22,16.1,62.4,21.5,83.9,92,823.98,18.5,64.1,17.4,81.5,94,818.26,27.7,50.0,22.3,72.3,94,813.59,35.1,44.7,20.2,64.9,94,801.37,42.6,52.1,5.3,57.4,4,12th
6255058,CHATHAM COUNTY,HODGE ELEMENT,58,817.98,25.9,53.4,20.7,74.1,57,817.96,31.6,52.6,15.8,68.4,58,801.45,41.4,55.2,3.4,58.6,58,800.97,55.2,34.5,10.3,44.8,58,790.41,70.7,29.3,0.0,29.3,4,12th
6255064,CHATHAM COUNTY,PULASKI ELEME,69,827.41,4.3,78.3,17.4,95.7,69,828.14,11.6,68.1,20.3,88.4,70,819.07,24.3,55.7,20.0,75.7,70,826.00,15.7,57.1,27.1,84.3,69,809.17,21.7,75.4,2.9,78.3,4,12th
6255066,CHATHAM COUNTY,JACOB G SMIT,47,846.36,4.3,48.9,46.8,95.7,47,845.34,6.4,42.6,51.1,93.6,47,842.64,4.3,57.4,38.3,95.7,46,852.65,6.5,34.8,58.7,93.5,46,835.37,8.7,58.7,32.6,91.3,4,12th
6260101,CHATTAHOOCHEE COUNTY,CHATTAHOO EDU,44,832.55,18.2,45.5,36.4,81.8,44,839.52,4.5,52.3,43.2,95.5,44,831.27,25.0,43.2,31.8,75.0,46,830.93,23.9,45.7,30.4,76.1,46,826.63,21.7,56.5,21.7,78.3,2,2nd
6270106,CHATTOOGA COUNTY,LEROY MASSEY,115,819.86,27.8,53.0,19.1,72.2,119,810.45,40.3,51.3,8.4,59.7,119,811.38,40.3,37.8,21.8,59.7,120,812.58,42.5,35.8,21.7,57.5,120,796.93,57.5,40.0,2.5,42.5,11,11th
6272050,CHATTOOGA COUNTY,LYERLY ELEMEN,47,831.28,17.0,46.8,36.2,83.0,47,828.98,23.4,44.7,31.9,76.6,47,817.89,23.4,57.4,19.1,76.6,47,819.87,29.8,51.1,19.1,70.2,46,805.04,34.8,63.0,2.2,65.2,11,11th
6273050,CHATTOOGA COUNTY,MENLO ELEMENT,36,839.44,8.3,47.2,44.4,91.7,36,831.42,11.1,69.4,19.4,88.9,36,819.86,22.2,61.1,16.7,77.8,36,844.81,13.9,33.3,52.8,86.1,36,818.58,16.7,69.4,13.9,83.3,11,11th
6280101,CHEROKEE COUNTY,CARMEL ELEMEN,223,843.89,6.3,44.8,48.9,93.7,222,851.53,5.0,41.9,53.2,95.0,224,846.63,9.8,37.5,52.7,90.2,226,855.22,11.1,31.0,58.0,88.9,226,834.38,12.4,51.3,36.3,87.6,9,6th
6280104,CHEROKEE COUNTY,WOODSTOCK ELE,161,853.99,1.9,32.9,65.2,98.1,162,859.14,1.9,32.7,65.4,98.1,159,845.84,4.4,45.9,49.7,95.6,162,858.60,3.1,34.0,63.0,96.9,162,842.27,5.6,50.0,44.4,94.4,9,6th
6280105,CHEROKEE COUNTY,WILLIAM G HA,87,830.34,14.9,56.3,28.7,85.1,86,822.97,24.4,55.8,19.8,75.6,87,808.37,37.9,52.9,9.2,62.1,88,815.03,38.6,40.9,20.5,61.4,88,811.63,34.1,60.2,5.7,65.9,9,6th
6280108,CHEROKEE COUNTY,AVERY ELEMENT,198,852.50,3.0,39.4,57.6,97.0,197,851.84,6.1,38.1,55.8,93.9,195,850.24,9.2,32.3,58.5,90.8,199,856.96,8.0,28.6,63.3,92.0,199,840.40,8.0,51.3,40.7,92.0,9,6th
6280182,CHEROKEE COUNTY,JOHNSTON ELEM,132,848.83,3.8,40.9,55.3,96.2,131,849.47,6.1,42.7,51.1,93.9,132,837.93,12.1,48.5,39.4,87.9,132,854.02,8.3,34.8,56.8,91.7,132,832.58,10.6,64.4,25.0,89.4,9,6th
6280189,CHEROKEE COUNTY,BOSTON ELEMEN,172,844.36,4.1,50.0,45.9,95.9,170,845.68,3.5,50.6,45.9,96.5,168,835.32,11.3,51.2,37.5,88.7,174,854.00,9.8,32.8,57.5,90.2,174,832.33,13.8,50.6,35.6,86.2,9,6th
6280190,CHEROKEE COUNTY,MOUNTAIN ROAD,70,858.91,1.4,22.9,75.7,98.6,70,854.41,1.4,42.9,55.7,98.6,70,857.99,1.4,35.7,62.9,98.6,70,859.79,2.9,30.0,67.1,97.1,70,845.17,2.9,57.1,40.0,97.1,9,6th
6280193,CHEROKEE COUNTY,SIXES ELEMENT,168,855.98,3.6,29.8,66.7,96.4,166,854.82,3.6,34.3,62.0,96.4,168,852.60,6.5,31.5,61.9,93.5,169,864.55,5.9,25.4,68.6,94.1,169,846.76,5.9,43.2,50.9,94.1,9,6th
6280196,CHEROKEE COUNTY,BASCOMB ELEME,237,858.07,0.4,33.3,66.2,99.6,237,858.98,2.5,33.8,63.7,97.5,236,854.89,3.8,40.7,55.5,96.2,237,863.00,4.2,30.8,65.0,95.8,237,845.02,4.2,51.1,44.7,95.8,9,6th
6280198,CHEROKEE COUNTY,R M MOORE ELE,98,847.67,2.0,42.9,55.1,98.0,96,842.63,9.4,51.0,39.6,90.6,97,835.46,6.2,59.8,34.0,93.8,101,834.40,11.9,50.5,37.6,88.1,101,828.85,13.9,59.4,26.7,86.1,9,6th
6280199,CHEROKEE COUNTY,HOLLY SPRINGS,170,840.72,8.2,47.1,44.7,91.8,168,838.51,6.5,57.7,35.7,93.5,168,839.58,11.9,45.2,42.9,88.1,174,850.67,10.3,39.1,50.6,89.7,174,835.49,10.3,56.9,32.8,89.7,9,6th
6280203,CHEROKEE COUNTY,LIBERTY ELEME,220,848.56,3.2,47.3,49.5,96.8,223,845.42,5.8,49.8,44.4,94.2,224,830.81,17.9,46.4,35.7,82.1,224,844.91,11.6,37.9,50.4,88.4,224,832.62,12.9,57.1,29.9,87.1,9,6th
6280309,CHEROKEE COUNTY,LITTLE RIVER,144,848.20,4.2,34.7,61.1,95.8,142,846.61,4.9,47.9,47.2,95.1,144,843.24,6.9,51.4,41.7,93.1,144,863.20,8.3,22.2,69.4,91.7,144,836.28,9.7,59.0,31.3,90.3,9,6th
6280397,CHEROKEE COUNTY,ARNOLD MILL E,118,843.64,8.5,42.4,49.2,91.5,118,842.14,9.3,45.8,44.9,90.7,117,831.54,18.8,46.2,35.0,81.2,117,855.68,12.0,27.4,60.7,88.0,117,829.75,15.4,58.1,26.5,84.6,9,6th
6280409,CHEROKEE COUNTY,CANTON ELEMEN,121,832.67,13.2,55.4,31.4,86.8,119,829.45,16.8,60.5,22.7,83.2,114,826.35,18.4,55.3,26.3,81.6,120,829.76,19.2,50.0,30.8,80.8,120,816.58,23.3,65.8,10.8,76.7,9,6th
6280505,CHEROKEE COUNTY,FREE HOME ELE,57,848.51,1.8,38.6,59.6,98.2,57,844.89,3.5,54.4,42.1,96.5,57,833.68,14.0,54.4,31.6,86.0,56,858.45,1.8,42.9,55.4,98.2,56,838.04,7.1,57.1,35.7,92.9,9,6th
6280509,CHEROKEE COUNTY,J KNOX ELEME,107,854.18,3.7,33.6,62.6,96.3,106,854.97,4.7,32.1,63.2,95.3,108,855.56,5.6,28.7,65.7,94.4,108,868.78,7.4,15.7,76.9,92.6,108,847.54,6.5,38.9,54.6,93.5,9,6th
6281050,CHEROKEE COUNTY,BALL GROUND E,68,842.37,8.8,47.1,44.1,91.2,64,838.72,6.3,59.4,34.4,93.8,67,827.70,17.9,56.7,25.4,82.1,68,836.26,13.2,47.1,39.7,86.8,67,831.84,14.9,53.7,31.3,85.1,9,6th
6281052,CHEROKEE COUNTY,CLAYTON ELEME,47,842.40,12.8,40.4,46.8,87.2,47,836.32,17.0,53.2,29.8,83.0,47,827.98,23.4,42.6,34.0,76.6,49,831.33,22.4,38.8,38.8,77.6,49,819.12,24.5,65.3,10.2,75.5,9,6th
6282054,CHEROKEE COUNTY,OAK GROVE ELE,155,845.83,7.7,42.6,49.7,92.3,149,842.31,6.7,47.7,45.6,93.3,148,831.30,15.5,50.0,34.5,84.5,159,826.13,22.0,50.9,27.0,78.0,159,831.09,14.5,52.8,32.7,85.5,9,6th
6283052,CHEROKEE COUNTY,HICKORY FLAT,146,848.15,2.1,43.8,54.1,97.9,145,843.16,4.1,55.9,40.0,95.9,144,840.16,7.6,52.1,40.3,92.4,147,851.50,5.4,42.2,52.4,94.6,147,833.78,10.2,58.5,31.3,89.8,9,6th
6285052,CHEROKEE COUNTY,MACEDONIA ELE,168,854.96,3.0,31.5,65.5,97.0,166,853.02,3.6,41.6,54.8,96.4,165,849.90,5.5,41.2,53.3,94.5,168,857.92,3.6,32.7,63.7,96.4,168,846.18,5.4,48.8,45.8,94.6,9,6th
6290105,CLARKE COUNTY,ALPS ROAD ELE,64,815.42,29.7,59.4,10.9,70.3,62,819.13,21.0,69.4,9.7,79.0,63,822.06,27.0,44.4,28.6,73.0,64,802.30,53.1,32.8,14.1,46.9,64,799.03,53.1,43.8,3.1,46.9,10,10th
6290112,CLARKE COUNTY,JUDIA JACKSON,70,815.94,27.1,55.7,17.1,72.9,66,819.64,21.2,68.2,10.6,78.8,69,827.62,20.3,50.7,29.0,79.7,70,806.91,44.3,42.9,12.9,55.7,69,801.86,49.3,47.8,2.9,50.7,10,10th
6290178,CLARKE COUNTY,TIMOTHY ELEME,79,833.89,16.5,46.8,36.7,83.5,78,835.33,14.1,50.0,35.9,85.9,81,839.77,18.5,34.6,46.9,81.5,82,843.16,24.4,31.7,43.9,75.6,80,827.16,22.5,51.3,26.3,77.5,10,10th
6290191,CLARKE COUNTY,CLEVELAND ROA,46,825.61,21.7,43.5,34.8,78.3,45,825.96,15.6,57.8,26.7,84.4,46,827.04,23.9,41.3,34.8,76.1,49,824.71,36.7,24.5,38.8,63.3,49,815.41,36.7,53.1,10.2,63.3,10,10th
6290205,CLARKE COUNTY,GAINES ELEMEN,78,813.24,32.1,61.5,6.4,67.9,78,813.29,28.2,65.4,6.4,71.8,78,817.95,30.8,46.2,23.1,69.2,80,793.70,63.8,30.0,6.3,36.3,80,799.11,58.8,37.5,3.8,41.3,10,10th
6290291,CLARKE COUNTY,HOWARD B STRO,45,823.87,20.0,60.0,20.0,80.0,45,820.07,17.8,71.1,11.1,82.2,45,834.20,20.0,44.4,35.6,80.0,46,816.63,32.6,47.8,19.6,67.4,46,804.72,41.3,56.5,2.2,58.7,10,10th
6290391,CLARKE COUNTY,WHIT DAVIS RO,105,837.92,12.4,47.6,40.0,87.6,104,838.56,10.6,52.9,36.5,89.4,103,842.53,13.6,40.8,45.6,86.4,107,843.98,19.6,35.5,44.9,80.4,106,827.61,18.9,56.6,24.5,81.1,10,10th
6291062,CLARKE COUNTY,WHITEHEAD ROA,98,828.29,16.3,59.2,24.5,83.7,96,827.83,14.6,59.4,26.0,85.4,96,826.60,25.0,47.9,27.1,75.0,99,816.76,35.4,45.5,19.2,64.6,99,811.77,35.4,53.5,11.1,64.6,10,10th
6292056,CLARKE COUNTY,BARNETT SHOAL,69,839.78,8.7,50.7,40.6,91.3,69,837.61,17.4,49.3,33.3,82.6,69,834.49,20.3,42.0,37.7,79.7,75,834.20,26.7,29.3,44.0,73.3,74,829.31,23.0,52.7,24.3,77.0,10,10th
6292062,CLARKE COUNTY,WINTERVILLE E,47,827.53,10.6,61.7,27.7,89.4,46,831.87,4.3,71.7,23.9,95.7,47,841.00,8.5,51.1,40.4,91.5,49,821.61,28.6,51.0,20.4,71.4,48,815.31,25.0,64.6,10.4,75.0,10,10th
6293056,CLARKE COUNTY,BARROW ELEMEN,55,844.29,5.5,47.3,47.3,94.5,55,840.24,9.1,50.9,40.0,90.9,56,845.66,17.9,28.6,53.6,82.1,56,840.32,17.9,32.1,50.0,82.1,56,827.70,17.9,53.6,28.6,82.1,10,10th
6293058,CLARKE COUNTY,FOWLER DRIVE,58,812.40,37.9,48.3,13.8,62.1,58,814.02,32.8,53.4,13.8,67.2,57,814.82,28.1,54.4,17.5,71.9,59,807.81,45.8,37.3,16.9,54.2,58,797.12,44.8,55.2,0.0,55.2,10,10th
6294060,CLARKE COUNTY,OGLETHORPE AV,75,819.33,22.7,61.3,16.0,77.3,74,821.81,21.6,58.1,20.3,78.4,75,823.56,24.0,50.7,25.3,76.0,79,812.52,40.5,43.0,16.5,59.5,79,801.30,53.2,43.0,3.8,46.8,10,10th
6295056,CLARKE COUNTY,CHASE STREET,57,832.26,19.3,45.6,35.1,80.7,55,834.09,18.2,49.1,32.7,81.8,56,835.50,19.6,41.1,39.3,80.4,57,831.44,28.1,42.1,29.8,71.9,57,813.07,35.1,50.9,14.0,64.9,10,10th
6300204,CLAY COUNTY,CLAY COUNTY E,34,825.50,11.8,76.5,11.8,88.2,34,831.44,8.8,70.6,20.6,91.2,34,822.53,17.6,64.7,17.6,82.4,34,811.76,35.3,50.0,14.7,64.7,34,815.97,11.8,82.4,5.9,88.2,2,2nd
6310103,CLAYTON COUNTY,CALLAWAY ELEM,133,824.01,20.3,60.9,18.8,79.7,132,828.20,13.6,63.6,22.7,86.4,130,817.97,30.0,51.5,18.5,70.0,133,808.22,38.3,51.1,10.5,61.7,133,801.47,44.4,53.4,2.3,55.6,7,13th
