Key,System name,School name,N Tested Reading,Reading: Mean Scale Score,Reading: % Did not meet the standard,Reading: % Meets the standard,Reading: % Exceeds the standard,Reading: % Met or Exceeded the standard,N Tested ELA,ELA: Mean Scale Score,ELA: % Did not meet the standard,ELA: % Meets the standard,ELA: % Exceeds the standard,ELA: % Met or Exceeded the standard,N Tested Math,Math: Mean Scale Score,Math: % Did not meet the standard,Math: % Meets the standard,Math: % Exceeds the standard,Math: % Met or Exceeded the standard,N Tested Science,Science: Mean Scale Score,Science: % Did not meet the standard,Science: % Meets the standard,Science: % Exceeds the standard,Science: % Met or Exceeded the standard,N Tested Social Studies,Social Studies: Mean Scale Score,Social Studies: % Did not meet the standard,Social Studies: % Meets the standard,Social Studies: % Exceeds the standard,Social Studies: % Met or Exceeded the standard
6220405,CARROLL COUNTY,ITHICA ELEMEN,104,842.69,4.8,55.8,39.4,95.2,104,835.99,4.8,61.5,33.7,95.2,106,846.75,15.1,28.3,56.6,84.9,106,839.89,10.4,50.9,38.7,89.6,104,827.03,13.5,66.3,20.2,86.5
6220477,CARROLL COUNTY,WHITESBURG EL,67,823.96,19.4,62.7,17.9,80.6,67,822.79,25.4,49.3,25.4,74.6,67,826.28,25.4,44.8,29.9,74.6,67,823.03,23.9,52.2,23.9,76.1,67,810.96,26.9,65.7,7.5,73.1
6220605,CARROLL COUNTY,GLANTON HINDS,114,835.82,12.3,55.3,32.5,87.7,114,834.65,9.6,60.5,29.8,90.4,114,836.32,16.7,43.0,40.4,83.3,114,833.27,13.2,59.6,27.2,86.8,114,830.99,11.4,64.9,23.7,88.6
6220705,CARROLL COUNTY,VILLA RICA EL,94,835.91,6.4,60.6,33.0,93.6,94,834.90,9.6,57.4,33.0,90.4,94,843.68,10.6,47.9,41.5,89.4,94,834.00,13.8,54.3,31.9,86.2,94,823.80,12.8,72.3,14.9,87.2
6221054,CARROLL COUNTY,TEMPLE ELEMEN,134,832.56,10.4,60.4,29.1,89.6,134,825.55,16.4,63.4,20.1,83.6,135,829.53,21.5,49.6,28.9,78.5,135,822.24,22.2,57.8,20.0,77.8,134,817.85,23.1,61.9,14.9,76.9
6222050,CARROLL COUNTY,BOWDON ELEMEN,99,821.90,21.2,58.6,20.2,78.8,99,820.43,26.3,51.5,22.2,73.7,99,822.69,29.3,42.4,28.3,70.7,99,819.11,36.4,40.4,23.2,63.6,99,808.06,40.4,50.5,9.1,59.6
6225050,CARROLL COUNTY,CENTRAL ELEME,174,839.60,4.0,55.7,40.2,96.0,174,829.70,11.5,60.9,27.6,88.5,174,835.58,22.4,39.1,38.5,77.6,174,833.78,16.7,47.7,35.6,83.3,174,819.31,21.3,66.1,12.6,78.7
6225052,CARROLL COUNTY,SAND HILL ELE,140,840.98,7.1,50.7,42.1,92.9,140,834.44,10.7,52.9,36.4,89.3,141,843.30,14.9,39.0,46.1,85.1,141,833.40,17.0,48.9,34.0,83.0,140,825.64,17.1,59.3,23.6,82.9
6230103,CATOOSA COUNTY,BATTLEFIELD E,162,841.03,4.9,49.4,45.7,95.1,161,836.02,6.2,60.9,32.9,93.8,161,836.58,14.9,47.2,37.9,85.1,161,829.60,14.9,57.1,28.0,85.1,160,814.26,23.8,69.4,6.9,76.3
6230105,CATOOSA COUNTY,WOODSTATION E,69,837.74,2.9,58.0,39.1,97.1,69,829.91,5.8,69.6,24.6,94.2,69,831.12,18.8,52.2,29.0,81.2,69,829.01,13.0,62.3,24.6,87.0,69,822.28,14.5,73.9,11.6,85.5
6230185,CATOOSA COUNTY,TIGER CREEK E,81,832.89,12.3,56.8,30.9,87.7,81,833.81,12.3,53.1,34.6,87.7,81,832.15,21.0,43.2,35.8,79.0,81,824.89,18.5,64.2,17.3,81.5,81,819.22,19.8,63.0,17.3,80.2
6231050,CATOOSA COUNTY,BOYNTON ELEME,89,851.13,1.1,46.1,52.8,98.9,89,843.97,1.1,55.1,43.8,98.9,90,862.21,1.1,34.4,64.4,98.9,90,840.62,2.2,64.4,33.3,97.8,88,822.94,9.1,79.5,11.4,90.9
6231054,CATOOSA COUNTY,WEST SIDE ELE,68,837.66,1.5,69.1,29.4,98.5,67,836.93,4.5,64.2,31.3,95.5,67,842.49,11.9,47.8,40.3,88.1,67,830.91,10.4,70.1,19.4,89.6,67,824.39,13.4,77.6,9.0,86.6
6233050,CATOOSA COUNTY,CLOUD SPRINGS,79,835.35,6.3,64.6,29.1,93.7,79,828.57,11.4,65.8,22.8,88.6,79,825.44,20.3,48.1,31.6,79.7,79,821.76,17.7,69.6,12.7,82.3,79,813.89,22.8,70.9,6.3,77.2
6233052,CATOOSA COUNTY,RINGGOLD ELEM,161,844.80,5.0,44.7,50.3,95.0,161,839.06,5.6,57.8,36.6,94.4,161,846.19,13.7,36.6,49.7,86.3,161,844.36,8.1,39.8,52.2,91.9,161,836.84,3.7,62.7,33.5,96.3
6235050,CATOOSA COUNTY,GRAYSVILLE EL,76,847.28,2.6,47.4,50.0,97.4,76,839.79,5.3,59.2,35.5,94.7,76,839.50,13.2,42.1,44.7,86.8,76,832.49,7.9,61.8,30.3,92.1,76,827.74,11.8,69.7,18.4,88.2
6240199,CHARLTON COUNTY,FOLKSTON ELEM,129,825.80,14.0,60.5,25.6,86.0,129,816.60,24.8,62.0,13.2,75.2,129,816.11,34.9,45.0,20.2,65.1,129,816.70,29.5,49.6,20.9,70.5,129,810.92,34.1,56.6,9.3,65.9
6244050,CHARLTON COUNTY,ST GEORGE EL,18,841.72,11.1,55.6,33.3,88.9,18,818.50,11.1,77.8,11.1,88.9,18,820.17,27.8,50.0,22.2,72.2,18,834.39,11.1,61.1,27.8,88.9,18,819.78,11.1,77.8,11.1,88.9
6250191,CHATHAM COUNTY,EAST BROAD ST,85,813.53,23.5,64.7,11.8,76.5,85,809.24,32.9,57.6,9.4,67.1,85,795.98,55.3,37.6,7.1,44.7,85,798.73,52.9,43.5,3.5,47.1,85,799.73,50.6,47.1,2.4,49.4
6250192,CHATHAM COUNTY,GARRISON ELEM,74,808.73,40.5,48.6,10.8,59.5,74,808.89,36.5,54.1,9.5,63.5,74,801.31,47.3,47.3,5.4,52.7,74,792.30,62.2,31.1,6.8,37.8,74,794.81,63.5,35.1,1.4,36.5
6250193,CHATHAM COUNTY,ISLANDS ELEME,125,829.50,10.4,63.2,26.4,89.6,125,830.07,15.2,57.6,27.2,84.8,125,823.34,25.6,49.6,24.8,74.4,125,812.52,35.2,51.2,13.6,64.8,124,819.07,22.6,65.3,12.1,77.4
6250194,CHATHAM COUNTY,GEORGETOWN EL,127,837.59,8.7,55.1,36.2,91.3,127,833.03,11.8,55.9,32.3,88.2,128,821.02,32.0,43.0,25.0,68.0,127,824.18,24.4,50.4,25.2,75.6,126,820.88,18.3,65.1,16.7,81.7
6250197,CHATHAM COUNTY,GARDEN CITY E,101,821.66,13.9,70.3,15.8,86.1,101,824.33,16.8,63.4,19.8,83.2,101,817.79,24.8,58.4,16.8,75.2,100,809.11,32.0,61.0,7.0,68.0,101,809.77,24.8,74.3,1.0,75.2
6250200,CHATHAM COUNTY,W CHATHAM ELE,186,835.17,9.7,58.6,31.7,90.3,185,832.23,9.7,62.7,27.6,90.3,186,831.23,19.9,48.4,31.7,80.1,180,830.71,16.7,52.2,31.1,83.3,185,823.82,15.1,68.6,16.2,84.9
6250298,CHATHAM COUNTY,MARSHPOINT EL,140,845.96,1.4,53.6,45.0,98.6,140,842.20,2.9,52.1,45.0,97.1,140,836.98,12.9,53.6,33.6,87.1,140,842.83,7.1,45.0,47.9,92.9,140,834.41,5.7,65.0,29.3,94.3
6250300,CHATHAM COUNTY,SOUTHWEST ELE,137,831.07,14.6,51.8,33.6,85.4,137,823.14,23.4,49.6,27.0,76.6,137,815.85,39.4,36.5,24.1,60.6,137,814.15,35.0,47.4,17.5,65.0,137,812.20,29.9,58.4,11.7,70.1
6251052,CHATHAM COUNTY,BARTOW ELEMEN,107,822.40,15.9,67.3,16.8,84.1,107,824.00,14.0,67.3,18.7,86.0,107,809.47,37.4,46.7,15.9,62.6,107,807.40,37.4,54.2,8.4,62.6,107,802.34,48.6,45.8,5.6,51.4
6251056,CHATHAM COUNTY,GADSDEN ELEME,81,822.46,17.3,65.4,17.3,82.7,81,827.54,17.3,59.3,23.5,82.7,81,826.81,19.8,55.6,24.7,80.2,81,812.98,32.1,58.0,9.9,67.9,81,817.04,24.7,61.7,13.6,75.3
6251058,CHATHAM COUNTY,HEARD ELEMENT,114,835.90,9.6,57.9,32.5,90.4,114,832.95,13.2,55.3,31.6,86.8,114,825.84,25.4,43.0,31.6,74.6,113,824.04,24.8,54.9,20.4,75.2,113,824.85,19.5,58.4,22.1,80.5
6251060,CHATHAM COUNTY,HOWARD ELEMEN,121,855.72,1.7,37.2,61.2,98.3,121,848.83,3.3,47.9,48.8,96.7,124,843.70,13.7,41.1,45.2,86.3,124,850.98,4.0,41.1,54.8,96.0,121,837.42,4.1,61.2,34.7,95.9
6251070,CHATHAM COUNTY,WHITE BLUFF E,96,822.95,13.5,70.8,15.6,86.5,96,820.79,21.9,64.6,13.5,78.1,96,822.38,24.0,53.1,22.9,76.0,95,811.82,34.7,53.7,11.6,65.3,95,812.49,26.3,66.3,7.4,73.7
6252056,CHATHAM COUNTY,GOULD ELEMENT,112,829.41,17.9,52.7,29.5,82.1,113,824.52,21.2,56.6,22.1,78.8,112,813.71,32.1,43.8,24.1,67.9,112,817.63,25.0,61.6,13.4,75.0,112,817.36,24.1,63.4,12.5,75.9
6252062,CHATHAM COUNTY,LARGO TIBET E,90,828.46,11.1,65.6,23.3,88.9,90,823.87,17.8,62.2,20.0,82.2,90,824.76,23.3,53.3,23.3,76.7,90,814.02,32.2,54.4,13.3,67.8,90,811.59,31.1,58.9,10.0,68.9
6252068,CHATHAM COUNTY,SPENCER ELEME,51,817.49,29.4,52.9,17.6,70.6,51,812.35,33.3,49.0,17.6,66.7,51,808.61,41.2,43.1,15.7,58.8,51,799.06,51.0,43.1,5.9,49.0,51,799.22,54.9,39.2,5.9,45.1
6252069,CHATHAM COUNTY,THUNDERBOLT E,84,825.99,10.7,69.0,20.2,89.3,84,829.56,13.1,65.5,21.4,86.9,84,822.24,35.7,39.3,25.0,64.3,84,820.63,28.6,51.2,20.2,71.4,84,826.32,25.0,47.6,27.4,75.0
6253060,CHATHAM COUNTY,ISLE OF HOPE,82,831.76,7.3,67.1,25.6,92.7,82,826.49,15.9,59.8,24.4,84.1,82,815.74,29.3,52.4,18.3,70.7,82,827.61,19.5,50.0,30.5,80.5,82,824.61,15.9,67.1,17.1,84.1
6253062,CHATHAM COUNTY,LOW ELEMENTAR,86,822.77,14.0,68.6,17.4,86.0,86,823.06,19.8,59.3,20.9,80.2,86,813.57,32.6,48.8,18.6,67.4,86,806.69,39.5,51.2,9.3,60.5,85,807.60,32.9,57.6,9.4,67.1
6253064,CHATHAM COUNTY,POOLER ELEMEN,89,836.51,7.9,55.1,37.1,92.1,89,837.36,14.6,39.3,46.1,85.4,89,837.99,19.1,42.7,38.2,80.9,89,834.28,18.0,48.3,33.7,82.0,88,824.19,19.3,62.5,18.2,80.7
6254052,CHATHAM COUNTY,BLOOMINGDALE,124,830.59,8.9,60.5,30.6,91.1,124,828.09,13.7,60.5,25.8,86.3,124,820.97,28.2,50.0,21.8,71.8,124,827.60,16.9,56.5,26.6,83.1,123,818.46,17.9,71.5,10.6,82.1
6254054,CHATHAM COUNTY,ELLIS ELEMENT,72,845.67,9.7,38.9,51.4,90.3,72,835.97,13.9,44.4,41.7,86.1,72,832.71,22.2,40.3,37.5,77.8,72,835.35,19.4,41.7,38.9,80.6,72,829.39,15.3,51.4,33.3,84.7
6254056,CHATHAM COUNTY,HAVEN ELEMENT,57,821.89,8.8,80.7,10.5,91.2,57,821.91,8.8,78.9,12.3,91.2,57,814.33,28.1,57.9,14.0,71.9,57,808.07,36.8,56.1,7.0,63.2,57,816.23,19.3,68.4,12.3,80.7
6254058,CHATHAM COUNTY,HESSE ELEMENT,85,841.71,7.1,51.8,41.2,92.9,85,836.59,10.6,50.6,38.8,89.4,85,842.91,10.6,43.5,45.9,89.4,85,843.76,14.1,44.7,41.2,85.9,85,829.24,17.6,52.9,29.4,82.4
6254068,CHATHAM COUNTY,PORT WENTWORT,99,832.56,10.1,58.6,31.3,89.9,99,828.07,14.1,57.6,28.3,85.9,99,823.59,27.3,47.5,25.3,72.7,99,824.67,18.2,57.6,24.2,81.8,98,815.15,20.4,72.4,7.1,79.6
6254070,CHATHAM COUNTY,WINDSOR FOR E,68,838.16,2.9,52.9,44.1,97.1,68,838.09,5.9,55.9,38.2,94.1,68,832.03,8.8,60.3,30.9,91.2,68,824.84,11.8,72.1,16.2,88.2,68,818.93,13.2,76.5,10.3,86.8
6255052,CHATHAM COUNTY,BUTLER ELEMEN,125,822.26,21.6,60.8,17.6,78.4,125,823.86,15.2,64.8,20.0,84.8,125,810.69,34.4,55.2,10.4,65.6,125,807.58,38.4,52.0,9.6,61.6,124,811.14,32.3,57.3,10.5,67.7
6255058,CHATHAM COUNTY,HODGE ELEMENT,61,822.43,18.0,60.7,21.3,82.0,61,824.93,19.7,57.4,23.0,80.3,61,816.39,34.4,45.9,19.7,65.6,61,809.77,36.1,49.2,14.8,63.9,61,814.52,27.9,57.4,14.8,72.1
6255064,CHATHAM COUNTY,PULASKI ELEME,82,830.91,12.2,64.6,23.2,87.8,82,831.57,11.0,63.4,25.6,89.0,82,816.87,26.8,53.7,19.5,73.2,81,820.44,19.8,60.5,19.8,80.2,82,828.52,14.6,58.5,26.8,85.4
6255066,CHATHAM COUNTY,JACOB G SMIT,61,842.64,4.9,54.1,41.0,95.1,61,842.18,8.2,49.2,42.6,91.8,61,840.39,8.2,50.8,41.0,91.8,61,839.75,14.8,47.5,37.7,85.2,60,845.57,6.7,48.3,45.0,93.3
6260101,CHATTAHOOCHEE COUNTY,CHATTAHOO EDU,45,825.69,13.3,64.4,22.2,86.7,52,815.69,21.2,63.5,15.4,78.8,52,814.29,36.5,44.2,19.2,63.5,52,817.37,36.5,38.5,25.0,63.5,52,801.77,48.1,46.2,5.8,51.9
6270106,CHATTOOGA COUNTY,LEROY MASSEY,139,819.12,23.0,57.6,19.4,77.0,139,814.90,31.7,50.4,18.0,68.3,139,807.72,45.3,33.1,21.6,54.7,139,811.52,41.0,41.0,18.0,59.0,139,807.21,38.8,52.5,8.6,61.2
6272050,CHATTOOGA COUNTY,LYERLY ELEMEN,42,847.76,2.4,45.2,52.4,97.6,42,836.38,2.4,69.0,28.6,97.6,42,844.93,9.5,40.5,50.0,90.5,42,838.81,9.5,45.2,45.2,90.5,42,832.36,9.5,66.7,23.8,90.5
6273050,CHATTOOGA COUNTY,MENLO ELEMENT,39,838.10,5.1,61.5,33.3,94.9,39,833.77,12.8,56.4,30.8,87.2,39,828.92,20.5,51.3,28.2,79.5,39,824.49,17.9,59.0,23.1,82.1,39,821.03,15.4,69.2,15.4,84.6
6280101,CHEROKEE COUNTY,CARMEL ELEMEN,223,847.21,5.8,41.7,52.5,94.2,223,844.41,7.6,42.6,49.8,92.4,224,837.01,17.0,41.1,42.0,83.0,223,842.31,11.2,41.3,47.5,88.8,221,832.72,11.3,61.5,27.1,88.7
6280104,CHEROKEE COUNTY,WOODSTOCK ELE,167,850.36,0.6,49.1,50.3,99.4,167,849.11,3.0,42.5,54.5,97.0,167,845.25,7.8,46.7,45.5,92.2,167,842.24,6.6,50.9,42.5,93.4,167,829.91,9.6,71.3,19.2,90.4
6280105,CHEROKEE COUNTY,WILLIAM G HA,84,833.81,10.7,58.3,31.0,89.3,84,830.90,15.5,47.6,36.9,84.5,84,834.13,17.9,45.2,36.9,82.1,84,825.75,19.0,52.4,28.6,81.0,84,811.14,36.9,53.6,9.5,63.1
6280108,CHEROKEE COUNTY,AVERY ELEMENT,190,852.59,1.6,35.8,62.6,98.4,190,847.82,2.1,43.7,54.2,97.9,193,848.42,11.9,35.8,52.3,88.1,193,846.58,6.2,40.9,52.8,93.8,190,836.41,6.3,63.7,30.0,93.7
6280182,CHEROKEE COUNTY,JOHNSTON ELEM,144,855.72,2.1,36.8,61.1,97.9,144,844.92,2.8,50.7,46.5,97.2,144,855.29,9.0,33.3,57.6,91.0,144,847.17,5.6,46.5,47.9,94.4,144,837.90,11.1,52.1,36.8,88.9
6280189,CHEROKEE COUNTY,BOSTON ELEMEN,174,845.21,1.1,54.0,44.8,98.9,174,843.42,3.4,48.9,47.7,96.6,174,843.74,9.8,47.1,43.1,90.2,174,837.34,9.2,56.3,34.5,90.8,174,830.15,10.3,64.4,25.3,89.7
6280190,CHEROKEE COUNTY,MOUNTAIN ROAD,74,858.03,1.4,36.5,62.2,98.6,74,852.54,2.7,33.8,63.5,97.3,74,854.74,8.1,32.4,59.5,91.9,74,845.47,6.8,44.6,48.6,93.2,74,835.04,6.8,59.5,33.8,93.2
6280193,CHEROKEE COUNTY,SIXES ELEMENT,168,856.13,1.2,33.9,64.9,98.8,166,851.16,3.6,41.0,55.4,96.4,168,854.95,7.7,41.1,51.2,92.3,167,847.65,5.4,40.7,53.9,94.6,165,836.42,2.4,67.3,30.3,97.6
6280196,CHEROKEE COUNTY,BASCOMB ELEME,233,861.33,0.9,31.8,67.4,99.1,233,853.20,0.9,41.6,57.5,99.1,233,856.61,6.0,33.0,60.9,94.0,233,848.69,4.7,39.9,55.4,95.3,233,840.76,5.6,61.8,32.6,94.4
6280198,CHEROKEE COUNTY,R M MOORE ELE,100,842.32,8.0,46.0,46.0,92.0,100,834.98,11.0,55.0,34.0,89.0,100,840.10,15.0,46.0,39.0,85.0,100,830.72,15.0,57.0,28.0,85.0,99,822.31,20.2,64.6,15.2,79.8
6280199,CHEROKEE COUNTY,HOLLY SPRINGS,181,842.46,6.6,49.2,44.2,93.4,181,833.33,9.9,61.9,28.2,90.1,181,822.77,22.1,54.7,23.2,77.9,181,837.02,14.9,48.1,37.0,85.1,179,824.77,16.8,62.6,20.7,83.2
6280203,CHEROKEE COUNTY,LIBERTY ELEME,217,850.18,2.3,43.8,53.9,97.7,217,849.60,2.3,47.5,50.2,97.7,217,847.30,10.6,40.1,49.3,89.4,217,842.82,6.9,46.1,47.0,93.1,215,837.12,8.4,62.3,29.3,91.6
6280309,CHEROKEE COUNTY,LITTLE RIVER,147,854.55,0.7,36.7,62.6,99.3,147,848.10,2.7,46.3,51.0,97.3,148,845.07,8.1,45.3,46.6,91.9,148,848.26,6.8,41.9,51.4,93.2,146,835.40,6.8,63.0,30.1,93.2
6280397,CHEROKEE COUNTY,ARNOLD MILL E,124,847.45,1.6,44.4,54.0,98.4,124,841.20,5.6,50.0,44.4,94.4,124,839.59,13.7,43.5,42.7,86.3,124,842.90,9.7,44.4,46.0,90.3,124,828.15,15.3,60.5,24.2,84.7
6280409,CHEROKEE COUNTY,CANTON ELEMEN,127,839.76,6.3,59.1,34.6,93.7,127,829.50,8.7,68.5,22.8,91.3,127,826.58,22.8,52.8,24.4,77.2,127,826.59,18.1,55.9,26.0,81.9,127,817.39,22.0,66.9,11.0,78.0
6280505,CHEROKEE COUNTY,FREE HOME ELE,54,851.65,0.0,40.7,59.3,100.0,54,844.78,1.9,57.4,40.7,98.1,54,842.59,11.1,44.4,44.4,88.9,54,841.98,3.7,53.7,42.6,96.3,54,830.76,9.3,74.1,16.7,90.7
6280509,CHEROKEE COUNTY,J KNOX ELEME,99,853.72,4.0,38.4,57.6,96.0,99,853.26,4.0,32.3,63.6,96.0,99,855.94,8.1,33.3,58.6,91.9,99,849.36,6.1,40.4,53.5,93.9,99,838.12,10.1,54.5,35.4,89.9
6281050,CHEROKEE COUNTY,BALL GROUND E,69,844.00,4.3,43.5,52.2,95.7,69,841.46,7.2,50.7,42.0,92.8,69,830.81,23.2,49.3,27.5,76.8,69,835.13,15.9,49.3,34.8,84.1,69,820.30,18.8,66.7,14.5,81.2
6281052,CHEROKEE COUNTY,CLAYTON ELEME,51,838.31,9.8,47.1,43.1,90.2,51,825.65,21.6,60.8,17.6,78.4,51,818.25,35.3,47.1,17.6,64.7,51,829.41,15.7,49.0,35.3,84.3,51,811.31,33.3,64.7,2.0,66.7
6282054,CHEROKEE COUNTY,OAK GROVE ELE,157,844.29,7.0,45.2,47.8,93.0,157,840.49,7.6,49.7,42.7,92.4,157,834.61,15.9,50.3,33.8,84.1,157,836.69,11.5,49.0,39.5,88.5,157,825.04,15.3,68.2,16.6,84.7
6283052,CHEROKEE COUNTY,HICKORY FLAT,144,847.70,2.1,47.2,50.7,97.9,144,845.15,4.2,50.7,45.1,95.8,145,838.94,10.3,53.8,35.9,89.7,145,846.92,6.9,44.1,49.0,93.1,141,837.74,5.0,60.3,34.8,95.0
6285052,CHEROKEE COUNTY,MACEDONIA ELE,161,854.63,1.2,36.0,62.7,98.8,161,847.35,1.2,52.8,46.0,98.8,161,846.71,7.5,44.7,47.8,92.5,160,845.68,2.5,52.5,45.0,97.5,160,834.29,4.4,71.3,24.4,95.6
6290105,CLARKE COUNTY,ALPS ROAD ELE,65,826.72,12.3,69.2,18.5,87.7,65,817.68,29.2,55.4,15.4,70.8,65,821.98,26.2,52.3,21.5,73.8,65,813.22,33.8,49.2,16.9,66.2,65,810.00,32.3,58.5,9.2,67.7
6290112,CLARKE COUNTY,JUDIA JACKSON,71,822.63,16.9,67.6,15.5,83.1,71,820.58,19.7,64.8,15.5,80.3,71,830.21,15.5,54.9,29.6,84.5,71,821.06,19.7,64.8,15.5,80.3,71,817.00,18.3,74.6,7.0,81.7
6290178,CLARKE COUNTY,TIMOTHY ELEME,82,835.21,8.5,52.4,39.0,91.5,82,827.32,14.6,58.5,26.8,85.4,84,831.87,27.4,33.3,39.3,72.6,84,832.52,23.8,39.3,36.9,76.2,82,822.96,28.0,43.9,28.0,72.0
6290191,CLARKE COUNTY,CLEVELAND ROA,50,838.58,10.0,44.0,46.0,90.0,50,828.50,18.0,54.0,28.0,82.0,50,836.48,16.0,44.0,40.0,84.0,49,829.20,24.5,53.1,22.4,75.5,49,814.84,26.5,65.3,8.2,73.5
6290205,CLARKE COUNTY,GAINES ELEMEN,85,819.08,16.5,70.6,12.9,83.5,85,815.42,25.9,62.4,11.8,74.1,86,822.30,29.1,43.0,27.9,70.9,86,807.47,41.9,50.0,8.1,58.1,85,807.64,34.1,61.2,4.7,65.9
6290291,CLARKE COUNTY,HOWARD B STRO,43,820.28,20.9,62.8,16.3,79.1,43,813.95,25.6,62.8,11.6,74.4,43,818.67,27.9,53.5,18.6,72.1,43,815.53,34.9,51.2,14.0,65.1,43,803.42,46.5,53.5,0.0,53.5
6290391,CLARKE COUNTY,WHIT DAVIS RO,110,834.91,10.9,50.9,38.2,89.1,110,829.54,17.3,55.5,27.3,82.7,110,825.59,26.4,43.6,30.0,73.6,110,832.25,18.2,46.4,35.5,81.8,110,824.16,17.3,59.1,23.6,82.7
6291062,CLARKE COUNTY,WHITEHEAD ROA,106,822.40,14.2,70.8,15.1,85.8,106,815.96,23.6,66.0,10.4,76.4,107,821.07,28.0,49.5,22.4,72.0,107,814.50,29.9,58.9,11.2,70.1,106,807.48,27.4,71.7,0.9,72.6
6292056,CLARKE COUNTY,BARNETT SHOAL,70,842.93,11.4,41.4,47.1,88.6,70,835.93,14.3,47.1,38.6,85.7,70,837.61,18.6,51.4,30.0,81.4,70,838.47,11.4,42.9,45.7,88.6,70,833.17,14.3,54.3,31.4,85.7
6292062,CLARKE COUNTY,WINTERVILLE E,54,827.13,16.7,57.4,25.9,83.3,54,836.22,13.0,40.7,46.3,87.0,54,853.98,11.1,29.6,59.3,88.9,54,834.31,14.8,51.9,33.3,85.2,54,835.20,14.8,48.1,37.0,85.2
6293056,CLARKE COUNTY,BARROW ELEMEN,63,845.22,3.2,52.4,44.4,96.8,63,834.95,7.9,55.6,36.5,92.1,62,839.50,16.1,41.9,41.9,83.9,63,834.89,11.1,55.6,33.3,88.9,63,823.59,17.5,66.7,15.9,82.5
6293058,CLARKE COUNTY,FOWLER DRIVE,63,813.33,17.5,74.6,7.9,82.5,63,811.84,22.2,71.4,6.3,77.8,63,815.76,33.3,47.6,19.0,66.7,63,812.89,27.0,68.3,4.8,73.0,63,802.52,44.4,52.4,3.2,55.6
6294060,CLARKE COUNTY,OGLETHORPE AV,87,825.77,11.5,67.8,20.7,88.5,87,818.84,24.1,59.8,16.1,75.9,87,825.44,20.7,48.3,31.0,79.3,87,813.28,33.3,52.9,13.8,66.7,87,795.98,55.2,43.7,1.1,44.8
6295056,CLARKE COUNTY,CHASE STREET,62,836.44,8.1,56.5,35.5,91.9,62,833.74,8.1,62.9,29.0,91.9,62,844.26,21.0,32.3,46.8,79.0,62,834.53,14.5,51.6,33.9,85.5,62,827.19,14.5,59.7,25.8,85.5
6300204,CLAY COUNTY,CLAY COUNTY E,34,822.97,14.7,76.5,8.8,85.3,34,830.24,17.6,61.8,20.6,82.4,34,817.94,20.6,64.7,14.7,79.4,34,805.29,44.1,52.9,2.9,55.9,34,805.62,29.4,67.6,2.9,70.6
6310103,CLAYTON COUNTY,CALLAWAY ELEM,133,827.26,14.3,62.4,23.3,85.7,132,827.01,16.7,59.8,23.5,83.3,135,818.43,30.4,42.2,27.4,69.6,135,814.50,26.7,61.5,11.9,73.3,132,819.53,20.5,67.4,12.1,79.5
6310105,CLAYTON COUNTY,THURGOOD MARS,138,822.14,15.9,67.4,16.7,84.1,138,826.00,17.4,54.3,28.3,82.6,138,817.41,26.8,53.6,19.6,73.2,138,809.17,37.7,47.8,14.5,62.3,138,805.19,37.7,58.7,3.6,62.3
6310173,CLAYTON COUNTY,KILPATRICK EL,92,828.80,12.0,66.3,21.7,88.0,92,825.72,14.1,64.1,21.7,85.9,92,830.80,19.6,53.3,27.2,80.4,92,810.71,28.3,66.3,5.4,71.7,91,801.48,41.8,56.0,2.2,58.2
6310175,CLAYTON COUNTY,BROWN ELEMENT,125,822.98,16.8,62.4,20.8,83.2,125,817.37,20.0,67.2,12.8,80.0,125,818.82,27.2,51.2,21.6,72.8,125,808.88,33.6,58.4,8.0,66.4,125,809.38,33.6,57.6,8.8,66.4
6310176,CLAYTON COUNTY,MOUNT ZION EL,181,830.85,12.7,59.1,28.2,87.3,181,827.58,11.6,65.2,23.2,88.4,180,826.49,25.0,45.0,30.0,75.0,180,821.40,25.6,56.7,17.8,74.4,180,820.27,20.6,65.6,13.9,79.4
6310181,CLAYTON COUNTY,POINTE ELEMEN,117,823.44,15.4,64.1,20.5,84.6,117,824.09,21.4,54.7,23.9,78.6,115,823.76,27.8,42.6,29.6,72.2,115,818.74,27.0,54.8,18.3,73.0,115,809.97,33.9,55.7,10.4,66.1
6310195,CLAYTON COUNTY,RIVER S EDGE,211,831.05,12.3,59.7,28.0,87.7,211,827.84,15.2,61.1,23.7,84.8,212,826.67,23.1,50.5,26.4,76.9,212,820.78,25.9,53.3,20.8,74.1,211,822.46,19.9,64.9,15.2,80.1
6310199,CLAYTON COUNTY,HAWTHORNE ELE,152,828.11,11.8,63.8,24.3,88.2,152,827.34,16.4,58.6,25.0,83.6,151,817.60,33.1,48.3,18.5,66.9,151,820.30,28.5,53.0,18.5,71.5,151,814.91,31.1,54.3,14.6,68.9
6310200,CLAYTON COUNTY,ROBERTA T SM,164,828.34,15.2,60.4,24.4,84.8,164,825.09,18.3,63.4,18.3,81.7,163,827.94,19.0,52.1,28.8,81.0,162,815.02,30.2,58.0,11.7,69.8,161,816.07,23.6,68.9,7.5,76.4
6310203,CLAYTON COUNTY,HARPER ELEMEN,153,821.48,20.9,60.1,19.0,79.1,153,820.99,22.9,59.5,17.6,77.1,153,817.99,28.1,52.9,19.0,71.9,153,807.25,35.9,56.2,7.8,64.1,152,801.55,38.8,59.9,1.3,61.2
